Drug,Disease
DB00843,C565728
DB00989,C565728
DB01043,C565728
DB00022,D002292
DB00158,D002292
DB00309,D002292
DB00328,D002292
DB00398,D002292
DB00399,D002292
DB00441,D002292
DB00482,D002292
DB00531,D002292
DB00541,D002292
DB00544,D002292
DB00570,D002292
DB00603,D002292
DB00661,D002292
DB00773,D002292
DB00851,D002292
DB00997,D002292
DB01005,D002292
DB01030,D002292
DB01041,D002292
DB01101,D002292
DB01181,D002292
DB01268,D002292
DB01590,D002292
DB02709,D002292
DB05073,D002292
DB06287,D002292
DB06589,D002292
DB06626,D002292
DB12769,D002292
DB14063,D002292
DB00291,D008180
DB00328,D008180
DB00482,D008180
DB00531,D008180
DB00541,D008180
DB00563,D008180
DB00586,D008180
DB00608,D008180
DB00635,D008180
DB00688,D008180
DB00784,D008180
DB00859,D008180
DB00860,D008180
DB00863,D008180
DB00864,D008180
DB00945,D008180
DB00959,D008180
DB00993,D008180
DB01024,D008180
DB01041,D008180
DB01050,D008180
DB01065,D008180
DB01103,D008180
DB01611,D008180
DB08895,D008180
DB11366,D008180
DB12025,D008180
DB00091,D011565
DB00136,D011565
DB00158,D011565
DB00162,D011565
DB00197,D011565
DB00210,D011565
DB00250,D011565
DB00288,D011565
DB00337,D011565
DB00352,D011565
DB00443,D011565
DB00459,D011565
DB00548,D011565
DB00553,D011565
DB00563,D011565
DB00688,D011565
DB00755,D011565
DB00759,D011565
DB00795,D011565
DB00799,D011565
DB00855,D011565
DB00860,D011565
DB00864,D011565
DB00877,D011565
DB00926,D011565
DB00982,D011565
DB00993,D011565
DB01005,D011565
DB01013,D011565
DB01017,D011565
DB01024,D011565
DB01047,D011565
DB01260,D011565
DB01394,D011565
DB01677,D011565
DB02300,D011565
DB04571,D011565
DB04812,D011565
DB04942,D011565
DB08877,D011565
DB08895,D011565
DB11082,D011565
DB11157,D011565
DB11750,D011565
DB12216,D011565
DB12369,D011565
DB13083,D011565
DB13689,D011565
DB01235,C537537
DB00186,D012560
DB00363,D012560
DB00477,D012560
DB00679,D012560
DB00734,D012560
DB01356,D012560
DB00563,D002280
DB00724,D002280
DB00997,D002280
DB04365,D002280
DB08828,D002280
DB00291,D008180
DB00328,D008180
DB00482,D008180
DB00531,D008180
DB00541,D008180
DB00563,D008180
DB00586,D008180
DB00608,D008180
DB00635,D008180
DB00688,D008180
DB00784,D008180
DB00859,D008180
DB00860,D008180
DB00863,D008180
DB00864,D008180
DB00945,D008180
DB00959,D008180
DB00993,D008180
DB01024,D008180
DB01041,D008180
DB01050,D008180
DB01065,D008180
DB01103,D008180
DB01611,D008180
DB08895,D008180
DB11366,D008180
DB12025,D008180
DB00163,C565325
DB00382,C565325
DB00674,C565325
DB00843,C565325
DB00989,C565325
DB01037,C565325
DB01043,C565325
DB00091,D011565
DB00136,D011565
DB00158,D011565
DB00162,D011565
DB00197,D011565
DB00210,D011565
DB00250,D011565
DB00288,D011565
DB00337,D011565
DB00352,D011565
DB00443,D011565
DB00459,D011565
DB00548,D011565
DB00553,D011565
DB00563,D011565
DB00688,D011565
DB00755,D011565
DB00759,D011565
DB00795,D011565
DB00799,D011565
DB00855,D011565
DB00860,D011565
DB00864,D011565
DB00877,D011565
DB00926,D011565
DB00982,D011565
DB00993,D011565
DB01005,D011565
DB01013,D011565
DB01017,D011565
DB01024,D011565
DB01047,D011565
DB01260,D011565
DB01394,D011565
DB01677,D011565
DB02300,D011565
DB04571,D011565
DB04812,D011565
DB04942,D011565
DB08877,D011565
DB08895,D011565
DB11082,D011565
DB11157,D011565
DB11750,D011565
DB12216,D011565
DB12369,D011565
DB13083,D011565
DB13689,D011565
DB00584,C535581
DB01118,C535581
DB01136,C535581
DB00253,C565292
DB00271,C565292
DB00283,C565292
DB00337,C565292
DB00341,C565292
DB00342,C565292
DB00394,C565292
DB00427,C565292
DB00434,C565292
DB00443,C565292
DB00455,C565292
DB00557,C565292
DB00588,C565292
DB00620,C565292
DB00635,C565292
DB00663,C565292
DB00719,C565292
DB00741,C565292
DB00748,C565292
DB00751,C565292
DB00759,C565292
DB00764,C565292
DB00768,C565292
DB00835,C565292
DB00852,C565292
DB00864,C565292
DB00873,C565292
DB00920,C565292
DB00950,C565292
DB00967,C565292
DB00972,C565292
DB01069,C565292
DB01071,C565292
DB01084,C565292
DB01106,C565292
DB01146,C565292
DB01234,C565292
DB01246,C565292
DB01410,C565292
DB01620,C565292
DB08799,C565292
DB08800,C565292
DB08801,C565292
DB08802,C565292
DB08803,C565292
DB08835,C565292
DB08906,C565292
DB00253,C565291
DB00271,C565291
DB00283,C565291
DB00337,C565291
DB00341,C565291
DB00342,C565291
DB00394,C565291
DB00427,C565291
DB00434,C565291
DB00443,C565291
DB00455,C565291
DB00557,C565291
DB00588,C565291
DB00620,C565291
DB00635,C565291
DB00663,C565291
DB00719,C565291
DB00741,C565291
DB00748,C565291
DB00751,C565291
DB00759,C565291
DB00764,C565291
DB00768,C565291
DB00835,C565291
DB00852,C565291
DB00864,C565291
DB00873,C565291
DB00920,C565291
DB00950,C565291
DB00967,C565291
DB00972,C565291
DB01069,C565291
DB01071,C565291
DB01084,C565291
DB01106,C565291
DB01146,C565291
DB01234,C565291
DB01246,C565291
DB01410,C565291
DB01620,C565291
DB08799,C565291
DB08800,C565291
DB08801,C565291
DB08802,C565291
DB08803,C565291
DB08835,C565291
DB08906,C565291
DB00398,C535516
DB00399,C535516
DB00441,C535516
DB00603,C535516
DB01005,C535516
DB01268,C535516
DB01590,C535516
DB06287,C535516
DB00182,D009290
DB00422,D009290
DB00579,D009290
DB00745,D009290
DB00780,D009290
DB01440,D009290
DB01576,D009290
DB01577,D009290
DB06413,D009290
DB09072,D009290
DB00253,C565280
DB00271,C565280
DB00283,C565280
DB00337,C565280
DB00341,C565280
DB00342,C565280
DB00394,C565280
DB00427,C565280
DB00434,C565280
DB00443,C565280
DB00455,C565280
DB00557,C565280
DB00588,C565280
DB00620,C565280
DB00635,C565280
DB00663,C565280
DB00719,C565280
DB00741,C565280
DB00748,C565280
DB00751,C565280
DB00759,C565280
DB00764,C565280
DB00768,C565280
DB00835,C565280
DB00852,C565280
DB00864,C565280
DB00873,C565280
DB00920,C565280
DB00950,C565280
DB00967,C565280
DB00972,C565280
DB01069,C565280
DB01071,C565280
DB01084,C565280
DB01106,C565280
DB01146,C565280
DB01234,C565280
DB01246,C565280
DB01410,C565280
DB01620,C565280
DB08799,C565280
DB08800,C565280
DB08801,C565280
DB08802,C565280
DB08803,C565280
DB08835,C565280
DB08906,C565280
DB00514,D020158
DB00650,D020158
DB00007,D001321
DB00107,D001321
DB00176,D001321
DB00215,D001321
DB00246,D001321
DB00289,D001321
DB00313,D001321
DB00334,D001321
DB00360,D001321
DB00370,D001321
DB00421,D001321
DB00422,D001321
DB00434,D001321
DB00472,D001321
DB00490,D001321
DB00502,D001321
DB00566,D001321
DB00571,D001321
DB00574,D001321
DB00575,D001321
DB00674,D001321
DB00704,D001321
DB00734,D001321
DB00877,D001321
DB00915,D001321
DB01018,D001321
DB01043,D001321
DB01065,D001321
DB01104,D001321
DB01132,D001321
DB01175,D001321
DB01202,D001321
DB01238,D001321
DB01242,D001321
DB01592,D001321
DB03322,D001321
DB04786,D001321
DB06678,D001321
DB08966,D001321
DB09210,D001321
DB11133,D001321
DB11868,D001321
DB12537,D001321
DB14089,D001321
DB14513,D001321
DB00583,D056693
DB09460,D056693
DB00268,C565238
DB00323,C565238
DB00376,C565238
DB00387,C565238
DB00392,C565238
DB00413,C565238
DB00424,C565238
DB00494,C565238
DB00589,C565238
DB00714,C565238
DB00989,C565238
DB01037,C565238
DB01173,C565238
DB01186,C565238
DB01235,C565238
DB05271,C565238
DB00273,C535500
DB00313,C535500
DB00349,C535500
DB00555,C535500
DB00860,C535500
DB00949,C535500
DB01068,C535500
DB01202,C535500
DB06201,C535500
DB11868,C535500
DB00201,D019966
DB00313,D019966
DB00333,D019966
DB00409,D019966
DB00502,D019966
DB00575,D019966
DB00622,D019966
DB00657,D019966
DB00843,D019966
DB00921,D019966
DB00989,D019966
DB01115,D019966
DB01212,D019966
DB01224,D019966
DB01433,D019966
DB01555,D019966
DB02709,D019966
DB05073,D019966
DB06155,D019966
DB07374,D019966
DB12093,D019966
DB12458,D019966
DB12518,D019966
DB01169,D000098943
DB01169,D000098943
DB00603,D018192
DB00163,C564676
DB00434,C564676
DB00398,D046152
DB00619,D046152
DB01268,D046152
DB08896,D046152
DB11663,D046152
DB00334,D000856
DB00752,D000856
DB01234,D000856
DB00434,C535428
DB00006,D020521
DB00115,D020521
DB00126,D020521
DB00140,D020521
DB00158,D020521
DB00175,D020521
DB00195,D020521
DB00208,D020521
DB00278,D020521
DB00316,D020521
DB00343,D020521
DB00393,D020521
DB00396,D020521
DB00584,D020521
DB00627,D020521
DB00641,D020521
DB00656,D020521
DB00661,D020521
DB00678,D020521
DB00682,D020521
DB00686,D020521
DB00742,D020521
DB00758,D020521
DB00790,D020521
DB00806,D020521
DB00819,D020521
DB00881,D020521
DB00945,D020521
DB00975,D020521
DB01005,D020521
DB01017,D020521
DB01076,D020521
DB01109,D020521
DB01136,D020521
DB01166,D020521
DB01183,D020521
DB01234,D020521
DB02701,D020521
DB02709,D020521
DB04898,D020521
DB05073,D020521
DB06005,D020521
DB06695,D020521
DB08814,D020521
DB09462,D020521
DB12153,D020521
DB12243,D020521
DB12749,D020521
DB14063,D020521
DB14098,D020521
DB14482,D020521
DB14484,D020521
DB14490,D020521
DB14726,D020521
DB15404,D020521
DB00104,D010190
DB00126,D010190
DB00136,D010190
DB00188,D010190
DB00197,D010190
DB00227,D010190
DB00262,D010190
DB00266,D010190
DB00293,D010190
DB00305,D010190
DB00361,D010190
DB00428,D010190
DB00441,D010190
DB00482,D010190
DB00515,D010190
DB00526,D010190
DB00530,D010190
DB00531,D010190
DB00541,D010190
DB00544,D010190
DB00584,D010190
DB00605,D010190
DB00650,D010190
DB00675,D010190
DB00682,D010190
DB00755,D010190
DB00762,D010190
DB00773,D010190
DB00822,D010190
DB00847,D010190
DB00851,D010190
DB00853,D010190
DB00945,D010190
DB00970,D010190
DB00997,D010190
DB01050,D010190
DB01101,D010190
DB01143,D010190
DB01169,D010190
DB01181,D010190
DB01206,D010190
DB01248,D010190
DB01262,D010190
DB01590,D010190
DB02342,D010190
DB02509,D010190
DB02546,D010190
DB02709,D010190
DB04115,D010190
DB04741,D010190
DB04743,D010190
DB05073,D010190
DB05076,D010190
DB05383,D010190
DB05482,D010190
DB05767,D010190
DB06155,D010190
DB06555,D010190
DB06774,D010190
DB07352,D010190
DB08895,D010190
DB08911,D010190
DB09257,D010190
DB11457,D010190
DB11672,D010190
DB11716,D010190
DB11969,D010190
DB12116,D010190
DB12647,D010190
DB13950,D010190
DB14060,D010190
DB14183,D010190
DB14482,D010190
DB14484,D010190
DB14490,D010190
DB15289,D010190
DB00163,C536596
DB00382,C536596
DB00674,C536596
DB00843,C536596
DB00989,C536596
DB01037,C536596
DB01043,C536596
DB00277,D029424
DB00332,D029424
DB00394,D029424
DB00549,D029424
DB00563,D029424
DB00584,D029424
DB00635,D029424
DB00641,D029424
DB00661,D029424
DB00668,D029424
DB00819,D029424
DB00824,D029424
DB00871,D029424
DB00938,D029424
DB00983,D029424
DB01001,D029424
DB01115,D029424
DB01211,D029424
DB01223,D029424
DB01274,D029424
DB01408,D029424
DB01409,D029424
DB01656,D029424
DB02709,D029424
DB03852,D029424
DB04216,D029424
DB05073,D029424
DB05552,D029424
DB07941,D029424
DB12138,D029424
DB12140,D029424
DB12270,D029424
DB12465,D029424
DB13449,D029424
DB14063,D029424
DB00268,D010300
DB00323,D010300
DB00376,D010300
DB00387,D010300
DB00392,D010300
DB00413,D010300
DB00424,D010300
DB00494,D010300
DB00589,D010300
DB00714,D010300
DB00989,D010300
DB01037,D010300
DB01173,D010300
DB01186,D010300
DB01235,D010300
DB05271,D010300
DB00515,D000077274
DB00544,D000077274
DB01169,D000077274
DB02709,D000077274
DB05073,D000077274
DB02709,C564616
DB05073,C564616
DB00283,D065631
DB00341,D065631
DB00342,D065631
DB00394,D065631
DB00405,D065631
DB00427,D065631
DB00434,D065631
DB00455,D065631
DB00588,D065631
DB00620,D065631
DB00635,D065631
DB00719,D065631
DB00748,D065631
DB00764,D065631
DB00835,D065631
DB00852,D065631
DB00873,D065631
DB00950,D065631
DB00967,D065631
DB00972,D065631
DB01071,D065631
DB01106,D065631
DB01114,D065631
DB01146,D065631
DB01222,D065631
DB01237,D065631
DB01410,D065631
DB01620,D065631
DB06282,D065631
DB08800,D065631
DB08801,D065631
DB08906,D065631
DB13036,D065631
DB14183,D065631
DB00200,D002446
DB00244,D002446
DB00635,D002446
DB00860,D002446
DB00993,D002446
DB08895,D002446
DB00182,D004831
DB00313,D004831
DB00555,D004831
DB00564,D004831
DB00572,D004831
DB00714,D004831
DB00829,D004831
DB00860,D004831
DB00909,D004831
DB00996,D004831
DB01068,D004831
DB01174,D004831
DB01221,D004831
DB09061,D004831
DB00181,C537217
DB01219,C537217
DB00126,D005910
DB00134,D005910
DB00136,D005910
DB00188,D005910
DB00197,D005910
DB00262,D005910
DB00328,D005910
DB00470,D005910
DB00477,D005910
DB00515,D005910
DB00530,D005910
DB00531,D005910
DB00541,D005910
DB00544,D005910
DB00563,D005910
DB00619,D005910
DB00641,D005910
DB00650,D005910
DB00675,D005910
DB00742,D005910
DB00762,D005910
DB00773,D005910
DB00853,D005910
DB00958,D005910
DB01017,D005910
DB01041,D005910
DB01042,D005910
DB01136,D005910
DB01168,D005910
DB01169,D005910
DB01206,D005910
DB01229,D005910
DB01234,D005910
DB01248,D005910
DB01593,D005910
DB02656,D005910
DB02709,D005910
DB04106,D005910
DB04216,D005910
DB04258,D005910
DB04572,D005910
DB04690,D005910
DB05073,D005910
DB05305,D005910
DB05482,D005910
DB06174,D005910
DB06444,D005910
DB06549,D005910
DB06755,D005910
DB07352,D005910
DB11119,D005910
DB11919,D005910
DB12072,D005910
DB12948,D005910
DB13950,D005910
DB14001,D005910
DB14003,D005910
DB14476,D005910
DB14482,D005910
DB14484,D005910
DB14490,D005910
DB00205,D056735
DB00688,D056735
DB01024,D056735
DB08895,D056735
DB00381,D000075222
DB00960,D000075222
DB00007,D001321
DB00107,D001321
DB00176,D001321
DB00215,D001321
DB00246,D001321
DB00289,D001321
DB00313,D001321
DB00334,D001321
DB00360,D001321
DB00370,D001321
DB00421,D001321
DB00422,D001321
DB00434,D001321
DB00472,D001321
DB00490,D001321
DB00502,D001321
DB00566,D001321
DB00571,D001321
DB00574,D001321
DB00575,D001321
DB00674,D001321
DB00704,D001321
DB00734,D001321
DB00877,D001321
DB00915,D001321
DB01018,D001321
DB01043,D001321
DB01065,D001321
DB01104,D001321
DB01132,D001321
DB01175,D001321
DB01202,D001321
DB01238,D001321
DB01242,D001321
DB01592,D001321
DB03322,D001321
DB04786,D001321
DB06678,D001321
DB08966,D001321
DB09210,D001321
DB11133,D001321
DB11868,D001321
DB12537,D001321
DB14089,D001321
DB14513,D001321
DB00328,D004374
DB00390,D004374
DB00695,D004374
DB00770,D004374
DB01050,D004374
DB00122,C537583
DB00328,C537583
DB00482,C537583
DB00500,C537583
DB00554,C537583
DB00573,C537583
DB00586,C537583
DB00605,C537583
DB00712,C537583
DB00749,C537583
DB00788,C537583
DB00814,C537583
DB00861,C537583
DB00945,C537583
DB00991,C537583
DB01009,C537583
DB01050,C537583
DB01068,C537583
DB01296,C537583
DB00216,D020325
DB00176,D052018
DB00273,D052018
DB00285,D052018
DB00472,D052018
DB00780,D052018
DB01151,D052018
DB00216,D020326
DB00273,D020326
DB00313,D020326
DB00315,D020326
DB00320,D020326
DB00669,D020326
DB00860,D020326
DB00952,D020326
DB00953,D020326
DB00998,D020326
DB01029,D020326
DB00158,D015535
DB00459,D015535
DB00563,D015535
DB00586,D015535
DB00788,D015535
DB00795,D015535
DB00859,D015535
DB01394,D015535
DB01611,D015535
DB00216,D020325
DB00216,D020326
DB00305,C535474
DB00204,C563817
DB00264,C563817
DB00308,C563817
DB00343,C563817
DB00390,C563817
DB00489,C563817
DB00575,C563817
DB00661,C563817
DB00682,C563817
DB00908,C563817
DB01035,C563817
DB01125,C563817
DB01136,C563817
DB01182,C563817
DB01195,C563817
DB00250,D007918
DB00608,D007918
DB00845,D007918
DB00860,D007918
DB01041,D007918
DB01045,D007918
DB12025,D007918
DB00419,D052537
DB00419,C536119
DB00776,C562694
DB00794,C562694
DB00909,C562694
DB00996,C562694
DB01202,C562694
DB00252,D004832
DB00313,D004832
DB00347,D004832
DB00420,D004832
DB00466,D004832
DB00502,D004832
DB00555,D004832
DB00593,D004832
DB00740,D004832
DB00776,D004832
DB00794,D004832
DB00829,D004832
DB00909,D004832
DB00996,D004832
DB01068,D004832
DB01174,D004832
DB01183,D004832
DB01202,D004832
DB11868,D004832
DB00776,C565811
DB00794,C565811
DB00909,C565811
DB00996,C565811
DB01202,C565811
DB00776,C562694
DB00794,C562694
DB00909,C562694
DB00996,C562694
DB01202,C562694
DB00619,D017681
DB00635,D017681
DB00682,D017681
DB00755,D017681
DB00268,C564345
DB00323,C564345
DB00376,C564345
DB00387,C564345
DB00392,C564345
DB00413,C564345
DB00424,C564345
DB00494,C564345
DB00589,C564345
DB00714,C564345
DB00989,C564345
DB01037,C564345
DB01173,C564345
DB01186,C564345
DB01235,C564345
DB05271,C564345
DB00928,D054429
DB00163,C564330
DB00382,C564330
DB00674,C564330
DB00843,C564330
DB00989,C564330
DB01037,C564330
DB01043,C564330
DB00091,D005923
DB00206,D005923
DB00328,D005923
DB00421,D005923
DB00519,D005923
DB00531,D005923
DB00542,D005923
DB00550,D005923
DB00584,D005923
DB00627,D005923
DB00635,D005923
DB00678,D005923
DB00722,D005923
DB00746,D005923
DB00755,D005923
DB00784,D005923
DB00864,D005923
DB00877,D005923
DB00910,D005923
DB00959,D005923
DB00966,D005923
DB00999,D005923
DB01132,D005923
DB01275,D005923
DB01599,D005923
DB01956,D005923
DB05990,D005923
DB08162,D005923
DB12766,D005923
DB13919,D005923
DB14001,D005923
DB14003,D005923
DB14476,D005923
DB14509,D005923
DB00126,D001008
DB00176,D001008
DB00184,D001008
DB00186,D001008
DB00201,D001008
DB00215,D001008
DB00230,D001008
DB00260,D001008
DB00273,D001008
DB00285,D001008
DB00312,D001008
DB00313,D001008
DB00321,D001008
DB00334,D001008
DB00343,D001008
DB00347,D001008
DB00349,D001008
DB00391,D001008
DB00393,D001008
DB00404,D001008
DB00425,D001008
DB00450,D001008
DB00458,D001008
DB00472,D001008
DB00475,D001008
DB00477,D001008
DB00490,D001008
DB00502,D001008
DB00546,D001008
DB00557,D001008
DB00571,D001008
DB00575,D001008
DB00624,D001008
DB00656,D001008
DB00661,D001008
DB00679,D001008
DB00690,D001008
DB00715,D001008
DB00752,D001008
DB00780,D001008
DB00783,D001008
DB00822,D001008
DB00829,D001008
DB00831,D001008
DB00842,D001008
DB00863,D001008
DB00898,D001008
DB00934,D001008
DB01063,D001008
DB01065,D001008
DB01068,D001008
DB01075,D001008
DB01104,D001008
DB01132,D001008
DB01142,D001008
DB01149,D001008
DB01151,D001008
DB01175,D001008
DB01193,D001008
DB01202,D001008
DB01224,D001008
DB01238,D001008
DB01242,D001008
DB01247,D001008
DB01262,D001008
DB01356,D001008
DB01495,D001008
DB01545,D001008
DB01558,D001008
DB03066,D001008
DB03322,D001008
DB04216,D001008
DB04398,D001008
DB04599,D001008
DB04832,D001008
DB04841,D001008
DB04896,D001008
DB06444,D001008
DB06634,D001008
DB06753,D001008
DB06768,D001008
DB06774,D001008
DB08815,D001008
DB09167,D001008
DB11748,D001008
DB11868,D001008
DB12061,D001008
DB12116,D001008
DB12308,D001008
DB12445,D001008
DB12537,D001008
DB12972,D001008
DB13437,D001008
DB13956,D001008
DB14063,D001008
DB14081,D001008
DB14475,D001008
DB14482,D001008
DB14484,D001008
DB14490,D001008
DB14509,D001008
DB00122,D010003
DB00141,D010003
DB00168,D010003
DB00193,D010003
DB00254,D010003
DB00316,D010003
DB00328,D010003
DB00461,D010003
DB00469,D010003
DB00482,D010003
DB00500,D010003
DB00533,D010003
DB00554,D010003
DB00573,D010003
DB00580,D010003
DB00586,D010003
DB00605,D010003
DB00712,D010003
DB00749,D010003
DB00784,D010003
DB00788,D010003
DB00812,D010003
DB00814,D010003
DB00861,D010003
DB00929,D010003
DB00939,D010003
DB00945,D010003
DB00991,D010003
DB01009,D010003
DB01050,D010003
DB01068,D010003
DB01283,D010003
DB01296,D010003
DB01399,D010003
DB01419,D010003
DB01551,D010003
DB01628,D010003
DB02709,D010003
DB04743,D010003
DB04812,D010003
DB05073,D010003
DB06774,D010003
DB08951,D010003
DB11672,D010003
DB11994,D010003
DB15359,D010003
DB00091,D011565
DB00136,D011565
DB00158,D011565
DB00162,D011565
DB00197,D011565
DB00210,D011565
DB00250,D011565
DB00288,D011565
DB00337,D011565
DB00352,D011565
DB00443,D011565
DB00459,D011565
DB00548,D011565
DB00553,D011565
DB00563,D011565
DB00688,D011565
DB00755,D011565
DB00759,D011565
DB00795,D011565
DB00799,D011565
DB00855,D011565
DB00860,D011565
DB00864,D011565
DB00877,D011565
DB00926,D011565
DB00982,D011565
DB00993,D011565
DB01005,D011565
DB01013,D011565
DB01017,D011565
DB01024,D011565
DB01047,D011565
DB01260,D011565
DB01394,D011565
DB01677,D011565
DB02300,D011565
DB04571,D011565
DB04812,D011565
DB04942,D011565
DB08877,D011565
DB08895,D011565
DB11082,D011565
DB11157,D011565
DB11750,D011565
DB12216,D011565
DB12369,D011565
DB13083,D011565
DB13689,D011565
DB00019,D010051
DB00091,D010051
DB00143,D010051
DB00188,D010051
DB00220,D010051
DB00290,D010051
DB00305,D010051
DB00309,D010051
DB00317,D010051
DB00361,D010051
DB00396,D010051
DB00398,D010051
DB00441,D010051
DB00445,D010051
DB00488,D010051
DB00515,D010051
DB00531,D010051
DB00541,D010051
DB00544,D010051
DB00563,D010051
DB00570,D010051
DB00603,D010051
DB00704,D010051
DB00755,D010051
DB00762,D010051
DB00822,D010051
DB00834,D010051
DB00958,D010051
DB00970,D010051
DB00987,D010051
DB00997,D010051
DB01008,D010051
DB01030,D010051
DB01041,D010051
DB01042,D010051
DB01169,D010051
DB01181,D010051
DB01196,D010051
DB01204,D010051
DB01229,D010051
DB01248,D010051
DB01262,D010051
DB01645,D010051
DB02656,D010051
DB02709,D010051
DB03010,D010051
DB04216,D010051
DB04572,D010051
DB04972,D010051
DB05073,D010051
DB05076,D010051
DB05109,D010051
DB05482,D010051
DB06803,D010051
DB06824,D010051
DB08059,D010051
DB09010,D010051
DB09110,D010051
DB09201,D010051
DB11119,D010051
DB11651,D010051
DB11672,D010051
DB11678,D010051
DB12146,D010051
DB12577,D010051
DB12947,D010051
DB13200,D010051
DB14680,D010051
DB00419,C564306
DB02709,C563161
DB05073,C563161
DB00167,D001925
DB00215,D001925
DB00433,D001925
DB00734,D001925
DB00007,D001321
DB00107,D001321
DB00176,D001321
DB00215,D001321
DB00246,D001321
DB00289,D001321
DB00313,D001321
DB00334,D001321
DB00360,D001321
DB00370,D001321
DB00421,D001321
DB00422,D001321
DB00434,D001321
DB00472,D001321
DB00490,D001321
DB00502,D001321
DB00566,D001321
DB00571,D001321
DB00574,D001321
DB00575,D001321
DB00674,D001321
DB00704,D001321
DB00734,D001321
DB00877,D001321
DB00915,D001321
DB01018,D001321
DB01043,D001321
DB01065,D001321
DB01104,D001321
DB01132,D001321
DB01175,D001321
DB01202,D001321
DB01238,D001321
DB01242,D001321
DB01592,D001321
DB03322,D001321
DB04786,D001321
DB06678,D001321
DB08966,D001321
DB09210,D001321
DB11133,D001321
DB11868,D001321
DB12537,D001321
DB14089,D001321
DB14513,D001321
DB00316,C564296
DB00318,C564296
DB00327,C564296
DB00388,C564296
DB00397,C564296
DB00514,C564296
DB00852,C564296
DB00868,C564296
DB00907,C564296
DB00956,C564296
DB01069,C564296
DB01075,C564296
DB01551,C564296
DB00776,C535499
DB00794,C535499
DB00909,C535499
DB00996,C535499
DB01202,C535499
DB00328,D016471
DB00783,D016471
DB01200,D016471
DB06789,D016471
DB09255,D016471
DB13956,D016471
DB00531,D013967
DB00531,D013967
DB00531,D013967
DB00531,D013967
DB00437,D007898
DB00681,D007898
DB00738,D007898
DB00883,D007898
DB01026,D007898
DB01041,D007898
DB01421,D007898
DB05630,D007898
DB09031,D007898
DB13110,D007898
DB13132,D007898
DB13732,D007898
DB01174,C564274
DB00188,D015464
DB00236,D015464
DB00309,D015464
DB00328,D015464
DB00398,D015464
DB00437,D015464
DB00531,D015464
DB00541,D015464
DB00619,D015464
DB00744,D015464
DB00755,D015464
DB00860,D015464
DB00987,D015464
DB01005,D015464
DB01008,D015464
DB01169,D015464
DB01234,D015464
DB01254,D015464
DB01262,D015464
DB02546,D015464
DB02709,D015464
DB03057,D015464
DB04572,D015464
DB04865,D015464
DB04868,D015464
DB05073,D015464
DB05258,D015464
DB08868,D015464
DB08901,D015464
DB11778,D015464
DB01012,D010282
DB00126,D003327
DB00166,D003327
DB00175,D003327
DB00264,D003327
DB00270,D003327
DB00295,D003327
DB00343,D003327
DB00373,D003327
DB00381,D003327
DB00401,D003327
DB00489,D003327
DB00571,D003327
DB00590,D003327
DB00622,D003327
DB00627,D003327
DB00636,D003327
DB00641,D003327
DB00661,D003327
DB00727,D003327
DB00758,D003327
DB00841,D003327
DB00883,D003327
DB00945,D003327
DB01023,D003327
DB01029,D003327
DB01076,D003327
DB01095,D003327
DB01115,D003327
DB01241,D003327
DB01580,D003327
DB01599,D003327
DB02709,D003327
DB03322,D003327
DB05073,D003327
DB11251,D003327
DB14063,D003327
DB14482,D003327
DB14484,D003327
DB14490,D003327
DB00126,D003327
DB00166,D003327
DB00175,D003327
DB00264,D003327
DB00270,D003327
DB00295,D003327
DB00343,D003327
DB00373,D003327
DB00381,D003327
DB00401,D003327
DB00489,D003327
DB00571,D003327
DB00590,D003327
DB00622,D003327
DB00627,D003327
DB00636,D003327
DB00641,D003327
DB00661,D003327
DB00727,D003327
DB00758,D003327
DB00841,D003327
DB00883,D003327
DB00945,D003327
DB01023,D003327
DB01029,D003327
DB01076,D003327
DB01095,D003327
DB01115,D003327
DB01241,D003327
DB01580,D003327
DB01599,D003327
DB02709,D003327
DB03322,D003327
DB05073,D003327
DB11251,D003327
DB14063,D003327
DB14482,D003327
DB14484,D003327
DB14490,D003327
DB00227,C564258
DB00381,C564258
DB00722,C564258
DB00775,C564258
DB00790,C564258
DB00883,C564258
DB01020,C564258
DB00219,D009216
DB00572,D009216
DB00670,D009216
DB00291,D008180
DB00328,D008180
DB00482,D008180
DB00531,D008180
DB00541,D008180
DB00563,D008180
DB00586,D008180
DB00608,D008180
DB00635,D008180
DB00688,D008180
DB00784,D008180
DB00859,D008180
DB00860,D008180
DB00863,D008180
DB00864,D008180
DB00945,D008180
DB00959,D008180
DB00993,D008180
DB01024,D008180
DB01041,D008180
DB01050,D008180
DB01065,D008180
DB01103,D008180
DB01611,D008180
DB08895,D008180
DB11366,D008180
DB12025,D008180
DB00015,D009203
DB00126,D009203
DB00175,D009203
DB00177,D009203
DB00178,D009203
DB00208,D009203
DB00235,D009203
DB00264,D009203
DB00266,D009203
DB00275,D009203
DB00280,D009203
DB00281,D009203
DB00295,D009203
DB00316,D009203
DB00325,D009203
DB00331,D009203
DB00335,D009203
DB00343,D009203
DB00373,D009203
DB00381,D009203
DB00401,D009203
DB00404,D009203
DB00412,D009203
DB00421,D009203
DB00435,D009203
DB00489,D009203
DB00498,D009203
DB00519,D009203
DB00554,D009203
DB00559,D009203
DB00571,D009203
DB00583,D009203
DB00584,D009203
DB00612,D009203
DB00627,D009203
DB00633,D009203
