Drug,Disease
DB00829,D001342
DB00390,D001342
DB01142,D001342
DB00696,D001342
DB00472,D001342
DB00875,D001342
DB00623,D001342
DB00502,D001342
DB00741,D001342
DB00458,D001342
DB00328,D001342
DB01221,D001342
DB01026,D001342
DB01235,D001342
DB00281,D001342
DB00934,D001342
DB00371,D001342
DB01577,D001342
DB00968,D001342
DB00683,D001342
DB01337,D001342
DB01174,D001342
DB00252,D001342
DB01100,D001342
DB00860,D001342
DB00635,D001342
DB00396,D001342
DB00571,D001342
DB00206,D001342
DB00811,D001342
DB00624,D001342
DB01623,D001342
DB00373,D001342
DB00656,D001342
DB00726,D001342
DB00313,D001342
DB01175,D001342
DB00927,D001342
DB00358,D001342
DB00176,D001342
DB00715,D001342
DB00669,D001342
DB00734,D001342
DB01104,D001342
DB00316,D053099
DB00921,D053099
DB00564,D053099
DB00477,D053099
DB00672,D053099
DB00537,D053099
DB01050,D053099
DB00333,D053099
DB00959,D053099
DB01586,D053099
DB00555,D001416
DB01149,D001416
DB00334,D001416
DB01224,D001416
DB00285,D001416
DB00437,D001416
DB00915,D001416
DB00321,D001416
DB00182,D001416
DB00810,D001416
DB01200,D001416
DB00490,D001416
DB00201,D001416
DB00564,D001416
DB00608,D001416
DB00477,D001416
DB00537,D001416
DB01242,D001416
DB00363,D001416
DB00907,D001416
DB01151,D001416
DB01234,D001416
DB00514,D001416
DB00829,D001416
DB00343,D001416
DB01142,D001416
DB00199,D001416
DB00472,D001416
DB00875,D001416
DB00623,D001416
DB00158,D001416
DB00502,D001416
DB00741,D001416
DB00458,D001416
DB00328,D001416
DB01235,D001416
DB00281,D001416
DB00934,D001416
DB01065,D001416
DB01577,D001416
DB00959,D001416
DB00295,D001416
DB01183,D001416
DB00184,D001416
DB01092,D001416
DB00252,D001416
DB00860,D001416
DB00635,D001416
DB01035,D001416
DB01069,D001416
DB00571,D001416
DB00344,D001416
DB00863,D001416
DB00206,D001416
DB00811,D001416
DB01037,D001416
DB00470,D001416
DB01623,D001416
DB00500,D001416
DB00656,D001416
DB00831,D001416
DB00726,D001416
DB00313,D001416
DB00661,D001416
DB00495,D001416
DB01165,D001416
DB01175,D001416
DB00927,D001416
DB00358,D001416
DB00176,D001416
DB01211,D001416
DB00715,D001416
DB00734,D001416
DB01104,D001416
DB00790,D001416
DB01212,D001424
DB00997,D001424
DB00813,D001424
DB00544,D001424
DB00328,D001424
DB01221,D001424
DB01235,D001424
DB01065,D001424
DB01204,D001424
DB00184,D001424
DB01174,D001424
DB00428,D001424
DB00675,D001424
DB00541,D001424
DB00445,D001424
DB00641,D001424
DB00441,D001480
DB01132,D001480
DB01248,D001480
DB00317,D001480
DB01076,D001480
DB00316,D001480
DB00437,D001480
DB01435,D001480
DB00945,D001480
DB01327,D001480
DB00537,D001480
DB00829,D001480
DB00255,D001480
DB00997,D001480
DB00977,D001480
DB00773,D001480
DB00544,D001480
DB00328,D001480
DB00563,D001480
DB01204,D001480
DB03783,D001480
DB01174,D001480
DB00925,D001480
DB00812,D001480
DB00554,D001480
DB00860,D001480
DB00635,D001480
DB04216,D001480
DB00675,D001480
DB00570,D001480
DB00541,D001480
DB00445,D001480
DB01229,D001480
DB00334,D001649
DB00321,D001649
DB01151,D001649
DB00668,D001649
DB00502,D001649
DB00458,D001649
DB00281,D001649
DB00934,D001649
DB01183,D001649
DB01400,D001649
DB00252,D001649
DB00457,D001649
DB00206,D001649
DB00811,D001649
DB00541,D001649
DB00715,D001649
DB00734,D001649
DB00441,D001714
DB01118,D001714
DB00443,D001714
DB00201,D001714
DB00608,D001714
DB00477,D001714
DB00537,D001714
DB00907,D001714
DB00987,D001714
DB01234,D001714
DB00741,D001714
DB01221,D001714
DB00281,D001714
DB00333,D001714
DB00563,D001714
DB00959,D001714
DB00368,D001714
DB00914,D001714
DB00468,D001714
DB01045,D001714
DB00541,D001714
DB00242,D001714
DB00555,D001763
DB01118,D001763
DB00945,D001763
DB00564,D001763
DB00477,D001763
DB00255,D001763
DB00584,D001763
DB01174,D001763
DB01035,D001763
DB00755,D001763
DB00313,D001763
DB01268,D001766
DB00907,D001766
DB00694,D001766
DB00695,D001766
DB00563,D001766
DB01174,D001766
DB00252,D001766
DB00635,D001766
DB00428,D001766
DB00675,D001766
DB00734,D001766
DB00441,D001778
DB01268,D001778
DB00437,D001778
DB00276,D001778
DB00564,D001778
DB00446,D001778
DB00537,D001778
DB01394,D001778
DB00987,D001778
DB00694,D001778
DB01234,D001778
DB00997,D001778
DB00783,D001778
DB01196,D001778
DB00773,D001778
DB00544,D001778
DB00563,D001778
DB00968,D001778
DB00914,D001778
DB00795,D001778
DB00755,D001778
DB00313,D001778
DB00495,D001778
DB00445,D001778
DB01229,D001778
DB00242,D001778
DB01136,D001847
DB01149,D001847
DB00334,D001847
DB00533,D001847
DB01193,D001847
DB00316,D001847
DB03128,D001847
DB00640,D001847
DB01118,D001847
DB00321,D001847
DB00182,D001847
DB00810,D001847
DB01200,D001847
DB00887,D001847
DB00490,D001847
DB00564,D001847
DB00446,D001847
DB00477,D001847
DB00501,D001847
DB00537,D001847
DB01242,D001847
DB00575,D001847
DB00363,D001847
DB00907,D001847
DB00987,D001847
DB01151,D001847
DB01234,D001847
DB00829,D001847
DB00586,D001847
DB01396,D001847
DB00390,D001847
DB00343,D001847
DB01075,D001847
DB00280,D001847
DB01184,D001847
DB01142,D001847
DB00997,D001847
DB00584,D001847
DB00668,D001847
DB00199,D001847
DB00813,D001847
DB00544,D001847
DB00472,D001847
DB00502,D001847
DB00328,D001847
DB01221,D001847
DB01235,D001847
DB00281,D001847
DB01065,D001847
DB01043,D001847
DB00333,D001847
DB00563,D001847
DB00968,D001847
DB00959,D001847
DB00264,D001847
DB00683,D001847
DB00211,D001847
DB01204,D001847
DB00295,D001847
DB01183,D001847
DB00704,D001847
DB01400,D001847
DB00622,D001847
DB00184,D001847
DB01115,D001847
DB00368,D001847
DB01092,D001847
DB01337,D001847
DB00252,D001847
DB01100,D001847
DB00457,D001847
DB01035,D001847
DB01069,D001847
DB01182,D001847
DB00571,D001847
DB00908,D001847
DB00468,D001847
DB00863,D001847
DB00206,D001847
DB00811,D001847
DB00421,D001847
DB00428,D001847
DB00382,D001847
DB00675,D001847
DB00470,D001847
DB00373,D001847
DB00755,D001847
DB00661,D001847
DB00570,D001847
DB00917,D001847
DB01175,D001847
DB00834,D001847
DB00802,D001847
DB01244,D001847
DB00342,D001847
DB00176,D001847
DB04557,D001847
DB01229,D001847
DB01211,D001847
DB00715,D001847
DB01167,D001847
DB00669,D001847
DB00734,D001847
DB00678,D001847
DB01388,D001847
DB01248,D001855
DB00533,D001855
DB00316,D001855
DB00437,D001855
DB01118,D001855
DB00321,D001855
DB00182,D001855
DB00945,D001855
DB00564,D001855
DB01212,D001855
DB00608,D001855
DB00537,D001855
DB00907,D001855
DB01394,D001855
DB00987,D001855
DB01234,D001855
DB00829,D001855
DB00586,D001855
DB00390,D001855
DB00320,D001855
DB00997,D001855
DB00783,D001855
DB00813,D001855
DB00544,D001855
DB00472,D001855
DB00875,D001855
DB00158,D001855
DB00695,D001855
DB00502,D001855
DB00741,D001855
DB01050,D001855
DB00328,D001855
DB01221,D001855
DB01235,D001855
DB01065,D001855
DB01577,D001855
DB00563,D001855
DB00959,D001855
DB00683,D001855
DB00295,D001855
DB01183,D001855
DB00184,D001855
DB01092,D001855
DB01174,D001855
DB00252,D001855
DB01045,D001855
DB00795,D001855
DB00605,D001855
DB00277,D001855
DB00755,D001855
DB00313,D001855
DB00541,D001855
DB00358,D001855
DB00176,D001855
DB01229,D001855
DB00877,D001855
DB00945,D001919
DB01393,D001919
DB00672,D001919
DB00343,D001919
DB00959,D001919
DB00914,D001919
DB00428,D001919
DB01124,D001919
DB00313,D001919
DB00115,D001919
DB00412,D001927
DB00316,D001927
DB00819,D001927
DB00945,D001927
DB01200,D001927
DB00201,D001927
DB00477,D001927
DB00907,D001927
DB00987,D001927
DB00694,D001927
DB01234,D001927
DB00829,D001927
DB00584,D001927
DB00696,D001927
DB00502,D001927
DB00741,D001927
DB00328,D001927
DB01065,D001927
DB00333,D001927
DB00563,D001927
DB00968,D001927
DB00184,D001927
DB01092,D001927
DB00252,D001927
DB00470,D001927
DB00755,D001927
DB00313,D001927
DB01229,D001927
DB00641,D001927
DB01104,D001927
DB01132,D001928
DB00412,D001928
DB01076,D001928
DB00915,D001928
DB00182,D001928
DB01200,D001928
DB00201,D001928
DB00363,D001928
DB00907,D001928
DB01394,D001928
DB00987,D001928
DB01234,D001928
DB00829,D001928
DB00255,D001928
DB00584,D001928
DB00783,D001928
DB00328,D001928
DB01221,D001928
DB01235,D001928
DB00281,D001928
DB00227,D001928
DB01065,D001928
DB01577,D001928
DB00959,D001928
DB01183,D001928
DB00184,D001928
DB01092,D001928
DB01174,D001928
DB00396,D001928
DB01037,D001928
DB00382,D001928
DB00277,D001928
DB00313,D001928
DB00541,D001928
DB00917,D001928
DB00641,D001928
DB00945,D001929
DB00257,D001929
DB00987,D001929
DB00694,D001929
DB01234,D001929
DB00255,D001929
DB00997,D001929
DB00773,D001929
DB00328,D001929
DB00563,D001929
DB00541,D001929
DB01229,D001929
DB00361,D020520
DB00441,D020520
DB01248,D020520
DB00412,D020520
DB00523,D020520
DB00317,D020520
DB00398,D020520
DB00482,D020520
DB00619,D020520
DB01254,D020520
DB00276,D020520
DB00945,D020520
DB00201,D020520
DB00564,D020520
DB00608,D020520
DB00882,D020520
DB00987,D020520
DB01234,D020520
DB00255,D020520
DB00343,D020520
DB00997,D020520
DB00254,D020520
DB00783,D020520
DB00286,D020520
DB00773,D020520
DB00544,D020520
DB00158,D020520
DB00741,D020520
DB00328,D020520
DB00563,D020520
DB01204,D020520
DB00627,D020520
DB00184,D020520
DB00860,D020520
DB00635,D020520
DB00396,D020520
DB04216,D020520
DB00468,D020520
DB00863,D020520
DB00206,D020520
DB00140,D020520
DB00795,D020520
DB00605,D020520
DB00675,D020520
DB00624,D020520
DB00755,D020520
DB00661,D020520
DB00570,D020520
DB00541,D020520
DB00495,D020520
DB00917,D020520
DB00445,D020520
DB00927,D020520
DB01229,D020520
DB00539,D020520
DB01645,D020520
DB00640,D001930
DB00945,D001930
DB01114,D001930
DB00907,D001930
DB01151,D001930
DB00668,D001930
DB00773,D001930
DB00571,D001930
DB00277,D001930
DB00373,D001930
DB00115,D001930
DB01229,D001930
DB00441,D002545
DB00203,D002545
DB01118,D002545
DB00321,D002545
DB00564,D002545
DB00608,D002545
DB00477,D002545
DB00363,D002545
DB00907,D002545
DB01151,D002545
DB01396,D002545
DB00390,D002545
DB00343,D002545
DB00280,D002545
DB00199,D002545
DB00544,D002545
DB00458,D002545
DB00281,D002545
DB00563,D002545
DB00368,D002545
DB01035,D002545
DB01182,D002545
DB01229,D002545
DB00987,D001932
DB00694,D001932
DB01234,D001932
DB00997,D001932
DB00773,D001932
DB00741,D001932
DB00563,D001932
DB00860,D001932
DB00635,D001932
DB00541,D001932
DB00361,D001943
DB00542,D001943
DB00441,D001943
DB01132,D001943
DB01435,D001943
DB00945,D001943
DB00987,D001943
DB00255,D001943
DB00997,D001943
DB00773,D001943
DB00544,D001943
DB00563,D001943
DB01204,D001943
DB01174,D001943
DB00812,D001943
DB00635,D001943
DB00675,D001943
DB00570,D001943
DB00541,D001943
DB00917,D001943
DB00834,D001943
DB00927,D001943
DB01229,D001943
DB00877,D001943
DB00361,D001986
DB00441,D001986
DB00197,D001986
DB01248,D001986
DB00317,D001986
DB00530,D001986
DB00945,D001986
DB00586,D001986
DB01396,D001986
DB00773,D001986
DB00544,D001986
DB00563,D001986
DB00184,D001986
DB00313,D001986
DB00570,D001986
DB00445,D001986
DB01229,D001986
DB00441,D002037
DB00398,D002037
DB01268,D002037
DB00482,D002037
DB00316,D002037
DB00945,D002037
DB00255,D002037
DB00997,D002037
DB00773,D002037
DB00544,D002037
DB00158,D002037
DB00328,D002037
DB03783,D002037
DB00428,D002037
DB00675,D002037
DB00661,D002037
DB00570,D002037
DB00541,D002037
DB00539,D002037
DB00361,D002051
DB00441,D002051
DB01248,D002051
DB00482,D002051
DB00530,D002051
DB00201,D002051
DB00255,D002051
DB00997,D002051
DB00544,D002051
DB00328,D002051
DB00563,D002051
DB00184,D002051
DB00755,D002051
DB00541,D002051
DB01229,D002051
DB00877,D002051
DB00441,D002277
DB01248,D002277
DB00317,D002277
DB00437,D002277
DB00594,D002277
DB00945,D002277
DB00201,D002277
DB01327,D002277
DB00537,D002277
DB00829,D002277
DB00997,D002277
DB00563,D002277
DB01204,D002277
DB03783,D002277
DB01174,D002277
DB00860,D002277
DB00635,D002277
DB00795,D002277
DB00675,D002277
DB00570,D002277
DB00541,D002277
DB01229,D002277
DB00988,D006528
DB00997,D006528
DB00668,D006528
DB00813,D006528
DB00695,D006528
DB00211,D006528
DB00368,D006528
DB01092,D006528
DB01035,D006528
DB00571,D006528
DB00661,D006528
DB01136,D002289
DB00542,D002289
DB01118,D002289
DB00321,D002289
DB00182,D002289
DB01200,D002289
DB01212,D002289
DB00363,D002289
DB00907,D002289
DB00390,D002289
DB00997,D002289
DB00584,D002289
DB00668,D002289
DB00695,D002289
DB00458,D002289
DB01577,D002289
DB00264,D002289
DB00295,D002289
DB01115,D002289
DB00635,D002289
DB00811,D002289
DB00421,D002289
DB00428,D002289
DB00755,D002289
DB00495,D002289
DB00445,D002289
DB01177,D002289
DB00178,D002289
DB00678,D002289
DB01136,D002292
DB00796,D002292
DB00412,D002292
DB01118,D002292
DB00443,D002292
DB00608,D002292
DB01234,D002292
DB00343,D002292
DB00280,D002292
DB00997,D002292
DB00783,D002292
DB00968,D002292
DB00959,D002292
DB00264,D002292
DB00332,D002292
DB01115,D002292
DB00860,D002292
DB00571,D002292
DB04216,D002292
DB00428,D002292
DB01138,D002292
DB00661,D002292
DB00178,D002292
DB00678,D002292
DB00361,D002294
DB00758,D002294
DB01095,D002294
DB00334,D002294
DB00412,D002294
DB00533,D002294
DB01268,D002294
DB00482,D002294
DB00177,D002294
DB01076,D002294
DB00316,D002294
DB00915,D002294
DB01118,D002294
DB00321,D002294
DB00945,D002294
DB01393,D002294
DB01200,D002294
DB00201,D002294
DB01242,D002294
DB00363,D002294
DB00907,D002294
DB00586,D002294
DB00255,D002294
DB01396,D002294
DB00390,D002294
DB00343,D002294
DB00997,D002294
DB00584,D002294
DB00668,D002294
DB01196,D002294
DB00977,D002294
DB00544,D002294
DB00472,D002294
DB00158,D002294
DB00695,D002294
DB00458,D002294
DB00328,D002294
DB00602,D002294
DB01221,D002294
DB01026,D002294
DB00281,D002294
DB01065,D002294
DB01577,D002294
DB00563,D002294
DB00264,D002294
DB01110,D002294
DB00683,D002294
DB00332,D002294
DB00627,D002294
DB00622,D002294
DB00184,D002294
DB01115,D002294
DB00914,D002294
DB00457,D002294
DB00396,D002294
DB00421,D002294
DB00675,D002294
DB00624,D002294
DB00277,D002294
DB00373,D002294
DB01124,D002294
DB00656,D002294
DB00495,D002294
DB01241,D002294
DB00401,D002294
DB00342,D002294
DB04557,D002294
DB00175,D002294
DB00669,D002294
DB00734,D002294
DB01645,D002294
DB00334,D002295
DB01224,D002295
DB00316,D002295
DB03128,D002295
DB00915,D002295
DB01118,D002295
DB00321,D002295
DB00945,D002295
DB00810,D002295
DB01200,D002295
DB00490,D002295
DB00201,D002295
DB00608,D002295
DB00477,D002295
DB01242,D002295
DB00575,D002295
DB00363,D002295
DB00907,D002295
DB01151,D002295
DB00514,D002295
DB00829,D002295
DB00343,D002295
DB01075,D002295
DB01184,D002295
DB00988,D002295
DB00783,D002295
DB00813,D002295
DB00472,D002295
DB00623,D002295
DB00502,D002295
DB00741,D002295
DB01050,D002295
DB00458,D002295
DB00328,D002295
DB01221,D002295
DB01026,D002295
DB01235,D002295
DB00934,D002295
DB01065,D002295
DB01043,D002295
DB00333,D002295
DB01577,D002295
DB00683,D002295
DB00295,D002295
DB01183,D002295
DB00704,D002295
DB00788,D002295
DB00184,D002295
DB01115,D002295
DB01595,D002295
DB01054,D002295
DB00368,D002295
DB01580,D002295
DB00252,D002295
DB01100,D002295
DB00396,D002295
DB01069,D002295
DB00571,D002295
DB00344,D002295
DB04216,D002295
DB00206,D002295
DB01037,D002295
DB00605,D002295
DB00624,D002295
DB00470,D002295
DB00277,D002295
DB01623,D002295
DB00656,D002295
DB00755,D002295
DB00831,D002295
DB00661,D002295
DB00917,D002295
DB00734,D002295
DB00285,D002303
DB00321,D002303
DB00182,D002303
DB01242,D002303
DB00575,D002303
DB00363,D002303
DB00472,D002303
DB00502,D002303
DB01100,D002303
DB00457,D002303
DB00344,D002303
DB00316,D006332
DB01118,D006332
DB00997,D006332
DB00158,D006332
DB01065,D006332
DB01577,D006332
DB00959,D006332
DB00627,D006332
DB00635,D006332
DB00811,D006332
DB00140,D006332
DB00428,D006332
DB00675,D006332
DB00755,D006332
DB00115,D006332
DB00641,D006332
DB00334,D009202
DB00533,D009202
DB00482,D009202
DB00640,D009202
DB00915,D009202
DB01200,D009202
DB00490,D009202
DB00201,D009202
DB00564,D009202
DB00477,D009202
DB00501,D009202
DB00882,D009202
DB00575,D009202
DB00363,D009202
DB00907,D009202
DB00829,D009202
DB01075,D009202
DB00988,D009202
DB00472,D009202
DB00623,D009202
DB00502,D009202
DB01221,D009202
DB01235,D009202
DB00934,D009202
DB01065,D009202
DB00295,D009202
DB01183,D009202
DB00788,D009202
DB00860,D009202
DB00635,D009202
DB01032,D009202
DB00206,D009202
DB01037,D009202
DB01623,D009202
DB00831,D009202
DB00313,D009202
DB01165,D009202
DB00802,D009202
DB00734,D009202
DB01104,D009202
DB01095,D002311
DB01248,D002311
DB00412,D002311
DB00987,D002311
DB00694,D002311
DB00997,D002311
DB00783,D002311
DB00655,D002311
DB01174,D002311
DB00635,D002311
DB04216,D002311
DB00917,D002311
DB00242,D002311
DB00361,D002312
DB00915,D002312
DB01118,D002312
DB01393,D002312
DB00564,D002312
DB00501,D002312
DB00537,D002312
DB00907,D002312
DB00987,D002312
DB00694,D002312
DB01075,D002312
DB01184,D002312
DB00988,D002312
DB00997,D002312
DB00813,D002312
DB00690,D002312
DB00458,D002312
DB00328,D002312
DB01009,D002312
DB00281,D002312
DB00227,D002312
DB01065,D002312
DB00333,D002312
DB01577,D002312
DB00563,D002312
DB00264,D002312
DB00683,D002312
DB01174,D002312
DB00252,D002312
DB00396,D002312
DB00908,D002312
DB00206,D002312
DB00795,D002312
DB00373,D002312
DB00755,D002312
DB00313,D002312
DB00541,D002312
DB00115,D002312
DB01165,D002312
DB00927,D002312
DB01229,D002312
DB01211,D002312
DB01248,D066126
DB00819,D066126
DB00915,D066126
DB01118,D066126
DB00945,D066126
DB00490,D066126
DB00564,D066126
DB00987,D066126
DB00544,D066126
DB00158,D066126
DB00281,D066126
DB00934,D066126
DB01595,D066126
DB00252,D066126
DB01035,D066126
DB00571,D066126
DB00675,D066126
DB01118,D002318
DB00321,D002318
DB00564,D002318
DB00477,D002318
DB00501,D002318
DB00907,D002318
DB00987,D002318
DB00694,D002318
DB00829,D002318
DB00390,D002318
DB00544,D002318
DB00502,D002318
DB00563,D002318
DB01115,D002318
DB00252,D002318
DB00675,D002318
DB00755,D002318
DB00313,D002318
DB00661,D002318
DB00541,D002318
DB00758,D002375
DB00482,D002375
DB00203,D002375
DB01076,D002375
DB00819,D002375
DB00321,D002375
DB00182,D002375
DB00945,D002375
DB01200,D002375
DB00201,D002375
DB00446,D002375
DB00907,D002375
DB00987,D002375
DB00694,D002375
DB01234,D002375
DB00829,D002375
DB00668,D002375
DB00783,D002375
DB00472,D002375
DB00695,D002375
DB01050,D002375
DB00328,D002375
DB01577,D002375
DB00563,D002375
DB00959,D002375
DB01204,D002375
DB00622,D002375
DB00184,D002375
DB00368,D002375
DB01174,D002375
DB00396,D002375
DB00811,D002375
DB00675,D002375
DB00277,D002375
DB00755,D002375
DB00541,D002375
DB01175,D002375
DB01248,D002385
DB01118,D002385
DB00182,D002385
DB00945,D002385
DB01200,D002385
DB00907,D002385
DB01234,D002385
DB00320,D002385
DB00997,D002385
DB00584,D002385
DB00668,D002385
DB00696,D002385
DB00783,D002385
DB00977,D002385
DB00544,D002385
DB00695,D002385
DB01577,D002385
DB00563,D002385
DB00968,D002385
DB01115,D002385
DB00252,D002385
DB00396,D002385
DB01045,D002385
DB00470,D002385
DB00669,D002385
DB00758,D002386
DB00796,D002386
DB00966,D002386
DB00412,D002386
DB00533,D002386
DB00640,D002386
DB00182,D002386
DB00945,D002386
DB01212,D002386
DB00907,D002386
DB00584,D002386
DB00668,D002386
DB01196,D002386
DB00977,D002386
DB00544,D002386
DB01050,D002386
DB00328,D002386
DB01221,D002386
DB00281,D002386
DB01065,D002386
DB01577,D002386
DB00295,D002386
DB01183,D002386
DB00622,D002386
DB01115,D002386
DB00368,D002386
DB01138,D002386
DB00675,D002386
DB00624,D002386
DB00641,D002386
DB00758,D002389
DB00412,D002389
DB00945,D002389
DB00907,D002389
DB00255,D002389
DB00696,D002389
DB00472,D002389
DB00281,D002389
DB00563,D002389
DB00627,D002389
DB01115,D002389
DB04216,D002389
DB00373,D002389
DB00715,D002389
DB00641,D002389
DB00334,D002471
DB01224,D002471
DB00945,D002471
DB01200,D002471
DB00575,D002471
DB00907,D002471
DB00333,D002471
DB01577,D002471
DB00959,D002471
DB00184,D002471
DB01115,D002471
DB00635,D002471
DB00396,D002471
DB00811,D002471
DB00624,D002471
DB00175,D002471
DB00669,D002471
DB00734,D002471
DB00441,D002493
DB00482,D002493
DB00255,D002493
DB00997,D002493
DB00544,D002493
DB00563,D002493
DB00675,D002493
DB00755,D002493
DB00313,D002493
DB00541,D002493
DB00445,D002493
DB01229,D002493
DB00441,D002524
DB00533,D002524
DB00203,D002524
DB03128,D002524
DB00640,D002524
DB00182,D002524
DB00945,D002524
DB00564,D002524
DB00537,D002524
DB00363,D002524
DB00907,D002524
DB00987,D002524
DB00694,D002524
DB00829,D002524
DB00586,D002524
DB00255,D002524
DB00254,D002524
DB00668,D002524
DB00696,D002524
DB00813,D002524
DB00544,D002524
DB00712,D002524
DB00281,D002524
DB01577,D002524
DB00264,D002524
DB00295,D002524
DB00622,D002524
DB00184,D002524
DB01115,D002524
DB00457,D002524
DB01035,D002524
DB00571,D002524
DB00468,D002524
DB00863,D002524
DB00759,D002524
DB00277,D002524
DB00656,D002524
DB00755,D002524
DB00661,D002524
DB00570,D002524
DB00495,D002524
DB01177,D002524
