,src,dst,similarity
2680,DB00104,DB00816,0.4855173222300084
2684,DB00104,DB00829,0.47749082903539897
2685,DB00104,DB00831,0.501372621411104
2688,DB00104,DB00844,0.480399330487532
2689,DB00104,DB00846,0.4391364658701889
2694,DB00104,DB00860,0.4387297020775178
2696,DB00104,DB00863,0.554916873159832
2702,DB00104,DB00876,0.5122026246418658
2711,DB00104,DB00899,0.4805087963582015
2712,DB00104,DB00901,0.4975240974972563
2715,DB00104,DB00905,0.43022902967936866
2722,DB00104,DB00917,0.4323846689526139
2724,DB00104,DB00921,0.48265132628807955
2729,DB00104,DB00929,0.416930974171662
2730,DB00104,DB00933,0.5450445420934441
2733,DB00104,DB00938,0.5202098961103417
2737,DB00104,DB00949,0.49982655114652436
2738,DB00104,DB00952,0.46885918422562023
2739,DB00104,DB00953,0.45277014208311134
2740,DB00104,DB00956,0.4751241627204867
2743,DB00104,DB00959,0.4392298790545624
2744,DB00104,DB00960,0.48760510087924036
2746,DB00104,DB00966,0.45916879286506584
2747,DB00104,DB00968,0.4817428620361204
2752,DB00104,DB00983,0.5143088618199679
2754,DB00104,DB00988,0.5151368871696181
2763,DB00104,DB00998,0.40600212346116943
2765,DB00104,DB01001,0.5055961023087306
2772,DB00104,DB01013,0.440736268252594
2776,DB00104,DB01018,0.4556304353243072
2780,DB00104,DB01029,0.451532577409586
2787,DB00104,DB01043,0.5096886000288611
2791,DB00104,DB01062,0.4569477131577469
2795,DB00104,DB01068,0.45393963437020673
2796,DB00104,DB01069,0.5158805844971077
2800,DB00104,DB01075,0.421541388364226
2804,DB00104,DB01085,0.4534018746265041
2817,DB00104,DB01118,0.45311261756398974
2823,DB00104,DB01129,0.4395462251903466
2826,DB00104,DB01136,0.518023929142945
2828,DB00104,DB01142,0.44872162523718107
2831,DB00104,DB01151,0.4024879009783782
2835,DB00104,DB01162,0.4592772104071589
2840,DB00104,DB01173,0.5026439173175111
2841,DB00104,DB01174,0.5025346009137859
2843,DB00104,DB01176,0.42703426631487457
2851,DB00104,DB01192,0.475058092592154
2852,DB00104,DB01193,0.5120419786187153
2857,DB00104,DB01200,0.575156217527235
2859,DB00104,DB01203,0.5086810497863098
2862,DB00104,DB01214,0.5078155321293868
2866,DB00104,DB01221,0.46459053656129806
2867,DB00104,DB01222,0.4421035230951678
2868,DB00104,DB01223,0.4418544095507726
2869,DB00104,DB01224,0.5397776414420157
2873,DB00104,DB01231,0.45597934813073443
2875,DB00104,DB01233,0.5293485327389157
2876,DB00104,DB01234,0.4223405506618192
2877,DB00104,DB01235,0.5299424493849839
2878,DB00104,DB01238,0.552132698335731
2879,DB00104,DB01240,0.48341197472894554
2887,DB00104,DB01260,0.43879669815595346
2890,DB00104,DB01267,0.5625721758148258
2897,DB00104,DB01351,0.513941938696383
2899,DB00104,DB01359,0.4867407761524462
2900,DB00104,DB01364,0.4733113652220264
2907,DB00104,DB01403,0.4991374816392722
2909,DB00104,DB01410,0.45013382759290965
2916,DB00104,DB01623,0.5331524392922475
2923,DB00104,DB04861,0.5165379605281637
2930,DB00114,DB00114,0.8333333333333334
2955,DB00114,DB00188,0.41280231614084295
2956,DB00114,DB00190,0.4157680637758287
2997,DB00114,DB00279,0.41887847953261215
3017,DB00114,DB00316,0.40673294922405084
3043,DB00114,DB00361,0.40063190241637653
3134,DB00114,DB00541,0.40862386291995056
3186,DB00114,DB00642,0.44554725076368484
3221,DB00114,DB00716,0.4076900294961095
3370,DB00114,DB01041,0.40580974828737415
3488,DB00114,DB01394,0.41034429000858963
3506,DB00114,DB04272,0.4328524334174338
3516,DB00115,DB00115,0.8333333333333334
4102,DB00122,DB00122,0.8333333333333334
4236,DB00122,DB00398,0.42265610056934166
4262,DB00122,DB00454,0.40386794378822904
4290,DB00122,DB00514,0.4437485911330499
4451,DB00122,DB00863,0.4507672944548631
4542,DB00122,DB01043,0.4154040659911702
4595,DB00122,DB01173,0.4183551550861245
4596,DB00122,DB01174,0.40122088556167085
4688,DB00125,DB00125,0.8333333333333334
4690,DB00125,DB00131,0.40291276695433487
4696,DB00125,DB00163,0.4077284613755192
4770,DB00125,DB00313,0.400733502480121
4852,DB00125,DB00465,0.4031164078209535
5125,DB00125,DB01041,0.40736683968986337
5129,DB00125,DB01050,0.42345770804551147
5154,DB00125,DB01110,0.48475450570004747
5216,DB00125,DB01234,0.45231834446446006
5268,DB00126,DB00091,0.40124842271677724
5274,DB00126,DB00126,0.8333333333333334
5526,DB00126,DB00642,0.406941927742857
5850,DB00131,DB00014,0.402159173175318
5851,DB00131,DB00035,0.4489963298324153
5852,DB00131,DB00067,0.44571707543131067
5854,DB00131,DB00104,0.47869738396595896
5858,DB00131,DB00125,0.40291276695433487
5860,DB00131,DB00131,1.0
5872,DB00131,DB00177,0.46414250758811715
5876,DB00131,DB00181,0.4162152792218305
5878,DB00131,DB00186,0.41021733839190744
5880,DB00131,DB00188,0.4048462367336542
5886,DB00131,DB00201,0.5439133743301086
5891,DB00131,DB00210,0.4032939091118437
5892,DB00131,DB00211,0.41370781517360533
5896,DB00131,DB00216,0.5793809523511254
5898,DB00131,DB00221,0.4438542473052535
5904,DB00131,DB00240,0.5380638977876667
5906,DB00131,DB00242,0.44750594319694104
5908,DB00131,DB00245,0.436115121727888
5909,DB00131,DB00246,0.5248297930478006
5910,DB00131,DB00248,0.5030738549584796
5912,DB00131,DB00255,0.4306491960111917
5915,DB00131,DB00264,0.43744240588257627
5916,DB00131,DB00268,0.41145457712908967
5918,DB00131,DB00273,0.41232280564393314
5919,DB00131,DB00275,0.46014873841930254
5920,DB00131,DB00277,0.559150702274811
5928,DB00131,DB00286,0.44862414563559
5929,DB00131,DB00287,0.40847000491141316
5932,DB00131,DB00295,0.437713568186409
5935,DB00131,DB00304,0.43647815606916823
5940,DB00131,DB00313,0.40696310213771597
5943,DB00131,DB00318,0.42295292805888635
5947,DB00131,DB00324,0.5346446111373774
5951,DB00131,DB00331,0.4788448933665405
5954,DB00131,DB00334,0.4699920955286401
5955,DB00131,DB00335,0.43974776606248134
5958,DB00131,DB00342,0.4249036651314615
5960,DB00131,DB00346,0.4133795707052071
5969,DB00131,DB00363,0.5195351471941851
5971,DB00131,DB00366,0.512440492630403
5972,DB00131,DB00367,0.43872571348672507
5973,DB00131,DB00368,0.4347213340323965
5974,DB00131,DB00371,0.40032482262005464
5977,DB00131,DB00376,0.4124522524860727
5984,DB00131,DB00387,0.41213744403719427
5985,DB00131,DB00388,0.40529855033407797
5988,DB00131,DB00394,0.5298273985751897
5989,DB00131,DB00396,0.43628027630082267
5994,DB00131,DB00404,0.4082226745704673
5996,DB00131,DB00408,0.5180797493466744
5998,DB00131,DB00413,0.40033867916265836
6003,DB00131,DB00424,0.421411118491708
6011,DB00131,DB00443,0.5360517226933558
6015,DB00131,DB00449,0.43964157220448036
6016,DB00131,DB00451,0.5099285688402676
6017,DB00131,DB00454,0.4428550831417836
6018,DB00131,DB00457,0.41764974206700933
6024,DB00131,DB00470,0.4295008387226466
6025,DB00131,DB00471,0.4348393976655945
6027,DB00131,DB00475,0.4051316662760531
6029,DB00131,DB00477,0.49602810806833336
6031,DB00131,DB00481,0.46035709100851485
6032,DB00131,DB00482,0.4709786355114112
6033,DB00131,DB00484,0.4050895257212623
6039,DB00131,DB00497,0.407079632532416
6043,DB00131,DB00502,0.43363735831336386
6045,DB00131,DB00514,0.43761358293507335
6048,DB00131,DB00521,0.4383813340417236
6071,DB00131,DB00559,0.4627700875393212
6075,DB00131,DB00570,0.41075756539397096
6076,DB00131,DB00571,0.4364379262484828
6077,DB00131,DB00572,0.4180059396038895
6079,DB00131,DB00575,0.41646685262899624
6085,DB00131,DB00588,0.5402713481504701
6086,DB00131,DB00590,0.4192338090542465
6087,DB00131,DB00591,0.5250665175673341
6091,DB00131,DB00598,0.43411274008828515
6092,DB00131,DB00603,0.4383995978989988
6093,DB00131,DB00604,0.4246468456977776
6096,DB00131,DB00611,0.41582495941325665
6097,DB00131,DB00612,0.43713704701405653
6099,DB00131,DB00620,0.5370524204857944
6101,DB00131,DB00623,0.5196036204668814
6102,DB00131,DB00624,0.43292055360264897
6106,DB00131,DB00635,0.5402890298612143
6108,DB00131,DB00637,0.4727251200769196
6109,DB00131,DB00640,0.5023229877875561
6113,DB00131,DB00647,0.40379000011569577
6115,DB00131,DB00651,0.4914068922565424
6116,DB00131,DB00652,0.41946472290838427
6118,DB00131,DB00654,0.40880161453137537
6119,DB00131,DB00655,0.4478373239318589
6121,DB00131,DB00659,0.4311322391495269
6123,DB00131,DB00668,0.5081559554758958
6127,DB00131,DB00675,0.4210988568017527
6128,DB00131,DB00678,0.45915625961449197
6137,DB00131,DB00696,0.4079208687259955
6139,DB00131,DB00704,0.421726310890896
6144,DB00131,DB00714,0.4051620174136592
6154,DB00131,DB00734,0.534016693126668
6156,DB00131,DB00741,0.5467622384453502
6159,DB00131,DB00747,0.4159230566791032
6163,DB00131,DB00755,0.40408141211259513
6167,DB00131,DB00762,0.4039518112284288
6169,DB00131,DB00764,0.5309667751071449
6176,DB00131,DB00783,0.47803618196321834
6182,DB00131,DB00796,0.4578657968497748
6183,DB00131,DB00800,0.40880270364659793
6188,DB00131,DB00813,0.4302437035981877
6190,DB00131,DB00816,0.4391391480523057
6194,DB00131,DB00829,0.40701121399737955
6195,DB00131,DB00831,0.4388876878181185
6198,DB00131,DB00844,0.4232980047349237
6199,DB00131,DB00846,0.5339255833311795
6202,DB00131,DB00852,0.44686244927262964
6204,DB00131,DB00860,0.5400138773457662
6206,DB00131,DB00863,0.4759482194697995
6212,DB00131,DB00876,0.46083074704610083
6215,DB00131,DB00882,0.4340150739157618
6220,DB00131,DB00898,0.40972006671139566
6221,DB00131,DB00899,0.40820180099282366
6222,DB00131,DB00901,0.4394901660043667
6225,DB00131,DB00905,0.4038130104984268
6232,DB00131,DB00917,0.40973507237638884
6234,DB00131,DB00921,0.42063730675351957
6239,DB00131,DB00929,0.4030988586953286
6243,DB00131,DB00938,0.4347539268125901
6246,DB00131,DB00947,0.4350536829350617
6247,DB00131,DB00949,0.4369768406029968
6250,DB00131,DB00956,0.40992276903271146
6251,DB00131,DB00957,0.43619241774307643
6253,DB00131,DB00959,0.539911367094741
6254,DB00131,DB00960,0.4362666431503705
6256,DB00131,DB00966,0.5094641310876356
6257,DB00131,DB00968,0.46694211243574174
6260,DB00131,DB00977,0.45031394938060537
6262,DB00131,DB00983,0.44130169358074434
6264,DB00131,DB00988,0.5349891875768481
6272,DB00131,DB00997,0.4212303391137695
6275,DB00131,DB01001,0.43629438600750664
6282,DB00131,DB01013,0.5314932442605598
6290,DB00131,DB01029,0.527919684848512
6291,DB00131,DB01030,0.4100526175013582
6297,DB00131,DB01043,0.42919465634702125
6301,DB00131,DB01062,0.4230901772260804
6305,DB00131,DB01068,0.42313481050414836
6306,DB00131,DB01069,0.4053962255212595
6309,DB00131,DB01073,0.41511738517475116
6310,DB00131,DB01075,0.414083918651005
6314,DB00131,DB01085,0.4193857449255303
6324,DB00131,DB01110,0.42742943028051217
6327,DB00131,DB01118,0.5202135903904
6336,DB00131,DB01136,0.6522343302543862
6338,DB00131,DB01142,0.40515180305247966
6345,DB00131,DB01162,0.42137960564448745
6350,DB00131,DB01173,0.44454166691786706
6351,DB00131,DB01174,0.44854629895383497
6353,DB00131,DB01176,0.4258700039058443
6357,DB00131,DB01185,0.4389435937465771
6361,DB00131,DB01192,0.41334919641581297
6362,DB00131,DB01193,0.4387547827930642
6365,DB00131,DB01196,0.47406172470475716
6367,DB00131,DB01200,0.522547206575744
6369,DB00131,DB01203,0.4439532794312752
6372,DB00131,DB01214,0.43814490769548414
6377,DB00131,DB01222,0.53652658025925
6378,DB00131,DB01223,0.53184190138871
6379,DB00131,DB01224,0.5179086477418569
6383,DB00131,DB01231,0.418115687430162
6385,DB00131,DB01233,0.45244384333641324
6386,DB00131,DB01234,0.5724629831614348
6387,DB00131,DB01235,0.4014191457442205
6388,DB00131,DB01238,0.5241873287903541
6389,DB00131,DB01240,0.41329186726617734
6397,DB00131,DB01260,0.5369252869810014
6400,DB00131,DB01267,0.5364470081250263
6404,DB00131,DB01296,0.44109317413378113
6409,DB00131,DB01359,0.4320460471223401
6410,DB00131,DB01364,0.4711745566289445
6417,DB00131,DB01403,0.40517829937287714
6418,DB00131,DB01406,0.4394848420009918
6419,DB00131,DB01410,0.5299163790463178
6433,DB00131,DB04861,0.4436146631652396
6446,DB00136,DB00136,0.8333333333333334
6448,DB00136,DB00153,0.68553270609319
6450,DB00136,DB00162,0.4042772162223815
6451,DB00136,DB00163,0.4330236770110529
6454,DB00136,DB00169,0.7184050489168413
6460,DB00136,DB00180,0.47935493146207414
6474,DB00136,DB00206,0.4000356785919277
6476,DB00136,DB00210,0.49093473282232386
6482,DB00136,DB00218,0.4421645849999341
6486,DB00136,DB00227,0.4943592720602769
6489,DB00136,DB00240,0.48214352781664666
6491,DB00136,DB00242,0.4020110708732681
6497,DB00136,DB00255,0.4499513188226652
6498,DB00136,DB00257,0.41891440869710933
6505,DB00136,DB00277,0.45061453005901786
6507,DB00136,DB00279,0.43031312187335374
6513,DB00136,DB00286,0.4177384690554408
6520,DB00136,DB00304,0.4841343119391925
6522,DB00136,DB00307,0.49192461617718464
6525,DB00136,DB00313,0.4367851412575729
6532,DB00136,DB00324,0.4802811235351476
6535,DB00136,DB00328,0.4369734607630291
6547,DB00136,DB00351,0.49691847873669365
6556,DB00136,DB00366,0.40930291782206724
6557,DB00136,DB00367,0.47409283907321215
6561,DB00136,DB00374,0.4829154243815282
6563,DB00136,DB00379,0.40822356809470445
6564,DB00136,DB00380,0.4134602626734129
6568,DB00136,DB00385,0.4268929396771633
6572,DB00136,DB00393,0.419252118292013
6573,DB00136,DB00394,0.483851442169765
6574,DB00136,DB00396,0.4779690634141575
6582,DB00136,DB00412,0.46055356603389636
6586,DB00136,DB00421,0.4842746614615088
6596,DB00136,DB00443,0.4837348372705515
6597,DB00136,DB00444,0.4222317449063875
6598,DB00136,DB00445,0.4530896821640055
6601,DB00136,DB00451,0.45819847498237437
6605,DB00136,DB00461,0.4279236268045527
6607,DB00136,DB00465,0.42868731204404437
6615,DB00136,DB00480,0.40594896188278695
6616,DB00136,DB00481,0.4227633138043439
6625,DB00136,DB00499,0.4862962193975224
6626,DB00136,DB00500,0.42550062922310433
6634,DB00136,DB00523,0.4889718416759053
6639,DB00136,DB00533,0.41796750482605655
6642,DB00136,DB00537,0.410430101450467
6648,DB00136,DB00547,0.48622337932431087
6653,DB00136,DB00554,0.4198558999868258
6663,DB00136,DB00573,0.4508287119031691
6665,DB00136,DB00580,0.4013627967006701
6670,DB00136,DB00588,0.48098389966667315
6672,DB00136,DB00591,0.46259703647664036
6675,DB00136,DB00596,0.47753400106971533
6677,DB00136,DB00603,0.48402100350502897
6680,DB00136,DB00608,0.4276981626514158
6684,DB00136,DB00620,0.4818281768577935
6686,DB00136,DB00623,0.47537106635371434
6687,DB00136,DB00624,0.47529548371860636
6691,DB00136,DB00635,0.48778938155112966
6692,DB00136,DB00636,0.44971334007262515
6704,DB00136,DB00655,0.47040709643401785
6708,DB00136,DB00668,0.40647038074068215
6712,DB00136,DB00675,0.4298371784341781
6717,DB00136,DB00687,0.5004104436845277
6720,DB00136,DB00694,0.42819835280472535
6728,DB00136,DB00712,0.4229967868486429
6732,DB00136,DB00717,0.48535991481054497
6737,DB00136,DB00731,0.47727022518640916
6741,DB00136,DB00741,0.49005162100221406
6745,DB00136,DB00749,0.474947603258182
6748,DB00136,DB00755,0.4752142353403528
6752,DB00136,DB00762,0.4278285265723365
6754,DB00136,DB00764,0.49565898606591846
6758,DB00136,DB00773,0.42511704547548845
6761,DB00136,DB00783,0.43553364599783384
6763,DB00136,DB00788,0.4270358017977572
6774,DB00136,DB00814,0.422214422893294
6784,DB00136,DB00846,0.4853573324224583
6789,DB00136,DB00860,0.489237262772977
6790,DB00136,DB00861,0.4199157137548997
6800,DB00136,DB00882,0.44879276297213133
6815,DB00136,DB00912,0.47473924840452053
6823,DB00136,DB00928,0.4208401973786859
6826,DB00136,DB00936,0.41989599594592947
6831,DB00136,DB00947,0.480129457874352
6836,DB00136,DB00957,0.47800331507818267
6838,DB00136,DB00959,0.48828142889031384
6840,DB00136,DB00963,0.42246001416812123
6841,DB00136,DB00966,0.4577087734259764
6845,DB00136,DB00977,0.4959547888643681
6846,DB00136,DB00982,0.47392371542627015
6852,DB00136,DB00991,0.4233166392070587
6857,DB00136,DB00997,0.4273284720492094
6866,DB00136,DB01009,0.4015114094301451
6867,DB00136,DB01013,0.4818867031587688
6868,DB00136,DB01014,0.45402980923772346
6875,DB00136,DB01029,0.471979133764932
6876,DB00136,DB01030,0.42706746272507984
6879,DB00136,DB01039,0.47407529566587864
6880,DB00136,DB01041,0.41841529827902807
6887,DB00136,DB01063,0.47803094913681
6889,DB00136,DB01067,0.459924163954899
6892,DB00136,DB01070,0.6723119301389674
6896,DB00136,DB01076,0.4375957856394332
6904,DB00136,DB01099,0.42183172461797525
6912,DB00136,DB01118,0.46572221245569384
6917,DB00136,DB01128,0.4653701406373163
6919,DB00136,DB01132,0.4741186238468195
6922,DB00136,DB01137,0.43465179210060917
6931,DB00136,DB01165,0.43465179210060917
6933,DB00136,DB01169,0.41561425793051887
6939,DB00136,DB01177,0.43012130833542633
6940,DB00136,DB01181,0.4434565226341896
6942,DB00136,DB01185,0.47965143536424276
6950,DB00136,DB01196,0.4506588423715275
6955,DB00136,DB01204,0.42326458594561583
6962,DB00136,DB01222,0.49110063693850936
6963,DB00136,DB01223,0.4520623779705876
6967,DB00136,DB01229,0.4015110302920237
6971,DB00136,DB01234,0.4788334776661845
6975,DB00136,DB01241,0.46088072752799913
6978,DB00136,DB01248,0.40386657917474783
6982,DB00136,DB01260,0.4845085080442222
6984,DB00136,DB01262,0.4211642649992074
6991,DB00136,DB01327,0.4268564329072006
6999,DB00136,DB01395,0.5041015943128917
7000,DB00136,DB01399,0.4194524352976468
7003,DB00136,DB01406,0.473370207475907
7004,DB00136,DB01410,0.48924709793565047
7005,DB00136,DB01427,0.40885511300570054
7013,DB00136,DB02546,0.4572101472665417
7014,DB00136,DB03796,0.4347548703386674
7015,DB00136,DB03904,0.4096252180436252
7032,DB00140,DB00140,0.8333333333333334
7616,DB00153,DB00136,0.68553270609319
7618,DB00153,DB00153,0.8333333333333334
7620,DB00153,DB00162,0.4053231768137185
7621,DB00153,DB00163,0.42841881296074513
7624,DB00153,DB00169,0.7745098039215687
7630,DB00153,DB00180,0.4861609410687622
7644,DB00153,DB00206,0.4026983113497284
7646,DB00153,DB00210,0.490650213947948
7652,DB00153,DB00218,0.44933457947285554
7656,DB00153,DB00227,0.505454001096993
7659,DB00153,DB00240,0.48631275063883744
7661,DB00153,DB00242,0.40038522953003425
7667,DB00153,DB00255,0.4560031688919093
7668,DB00153,DB00257,0.42960000217089017
7675,DB00153,DB00277,0.45805587764033523
7677,DB00153,DB00279,0.44026826998605934
7683,DB00153,DB00286,0.417533668956298
7690,DB00153,DB00304,0.4677736609923095
7692,DB00153,DB00307,0.4963985929466417
7695,DB00153,DB00313,0.43996521875509553
7702,DB00153,DB00324,0.48690882357011384
7705,DB00153,DB00328,0.4455013125371516
7712,DB00153,DB00338,0.4059728491321683
7717,DB00153,DB00351,0.49508190599981633
7726,DB00153,DB00366,0.42296721797469966
7727,DB00153,DB00367,0.46334134634907165
7731,DB00153,DB00374,0.47794085004462145
7733,DB00153,DB00379,0.4086445770605194
7734,DB00153,DB00380,0.421070281825269
7738,DB00153,DB00385,0.43765485586094166
7742,DB00153,DB00393,0.427849765684495
7743,DB00153,DB00394,0.48872533744888086
7744,DB00153,DB00396,0.4720461886727622
7752,DB00153,DB00412,0.4725575021221385
7756,DB00153,DB00421,0.47890343368738764
7766,DB00153,DB00443,0.48631275063883744
7767,DB00153,DB00444,0.4366992651215375
7768,DB00153,DB00445,0.45941146042785386
7771,DB00153,DB00451,0.4692906912618167
7775,DB00153,DB00461,0.4332625327520481
7777,DB00153,DB00465,0.4328327998832909
7785,DB00153,DB00480,0.40136988282805736
7786,DB00153,DB00481,0.4211062470605132
7795,DB00153,DB00499,0.4877207235137904
7796,DB00153,DB00500,0.4317920350925261
7804,DB00153,DB00523,0.49116038963088315
7809,DB00153,DB00533,0.4234866027966498
7812,DB00153,DB00537,0.4182538047676783
7818,DB00153,DB00547,0.4905844243258035
7823,DB00153,DB00554,0.4234451165399113
7833,DB00153,DB00573,0.459323096186524
7835,DB00153,DB00580,0.41117923702934084
7840,DB00153,DB00588,0.478487285269699
7842,DB00153,DB00591,0.4643109205052765
