Drug,Drug_1,similarity
DB00178,DB00197,0.3147854098162813
DB00178,DB01132,0.322044385
DB00178,DB00814,0.3335748820972852
DB00178,DB00796,0.5395448180819408
DB00178,DB00966,0.4812865582152132
DB00178,DB00559,0.3327414396419517
DB00178,DB00412,0.3144828005395443
DB00178,DB00471,0.315703174
DB00178,DB00523,0.32637670855395634
DB00178,DB00533,0.31928474595579853
DB00178,DB00398,0.30859157501813367
DB00178,DB01268,0.3238198099605727
DB00178,DB00482,0.3153619154369168
DB00178,DB00203,0.3272982652901613
DB00178,DB00177,0.5547691770562998
DB00178,DB01261,0.3391599853103053
DB00178,DB01076,0.32569183406357066
DB00178,DB01224,0.30524475097569953
DB00178,DB00973,0.3369039767446715
DB00178,DB00285,0.30818656065621847
DB00178,DB01118,0.33283347041302513
DB00178,DB00321,0.3021357008679535
DB00178,DB00276,0.3099693360696523
DB00178,DB01435,0.3257330226425224
DB00178,DB00443,0.3480501617932723
DB00178,DB01393,0.31466831144173785
DB00178,DB01200,0.3215214908354307
DB00178,DB00201,0.30267009703370845
DB00178,DB01327,0.33869832770582115
DB00178,DB01212,0.3029265897528995
DB00178,DB00446,0.30325945919863617
DB00178,DB00608,0.334954317
DB00178,DB01114,0.3048776951751055
DB00178,DB00477,0.32113018636928997
DB00178,DB00122,0.3072764094727447
DB00178,DB00537,0.33674571957583527
DB00178,DB00882,0.326959252
DB00178,DB00363,0.3128720114693077
DB00178,DB00907,0.31145813165542213
DB00178,DB01394,0.318898618
DB00178,DB00694,0.3229667401916088
DB00178,DB01151,0.31743671097799103
DB00178,DB01234,0.3429498756339215
DB00178,DB00514,0.33711782276892704
DB00178,DB00255,0.3122168081477832
DB00178,DB00861,0.3245711949097791
DB00178,DB01396,0.30493935125520416
DB00178,DB00390,0.3042929669335546
DB00178,DB00997,0.3341155484475365
DB00178,DB00584,0.8829637032857796
DB00178,DB00668,0.33429041430813405
DB00178,DB00696,0.31799035749523313
DB00178,DB00783,0.31860633400446065
DB00178,DB01196,0.32843135947766317
DB00178,DB00655,0.32285988934598947
DB00178,DB00903,0.3005676008863682
DB00178,DB00977,0.33361798592226394
DB00178,DB00773,0.31997670867436684
DB00178,DB00813,0.3276473507341185
DB00178,DB00623,0.32234102737931397
DB00178,DB00690,0.311734073
DB00178,DB00712,0.33494043261038864
DB00178,DB00158,0.316949843
DB00178,DB00502,0.32174371950115116
DB00178,DB00741,0.33195957348865934
DB00178,DB01050,0.3749003818804961
DB00178,DB00328,0.311495117
DB00178,DB01026,0.333189921
DB00178,DB01009,0.33858381968063017
DB00178,DB00227,0.33985812996618353
DB00178,DB00934,0.314783247
DB00178,DB01065,0.3286929038381032
DB00178,DB01043,0.30919651079864924
DB00178,DB01577,0.3294425135597982
DB00178,DB00968,0.34492035398027737
DB00178,DB00959,0.3497668686381843
DB00178,DB00211,0.3122170977433935
DB00178,DB01204,0.3099092837231145
DB00178,DB00332,0.3071613017924875
DB00178,DB01183,0.3288746208759112
DB00178,DB00788,0.3312154819494562
DB00178,DB00627,0.3052325479498929
DB00178,DB01059,0.31945329500379355
DB00178,DB03783,0.32618973430856185
DB00178,DB01174,0.30776501991514366
DB00178,DB00812,0.34035304
DB00178,DB01100,0.306455284
DB00178,DB00554,0.3332770620706198
DB00178,DB00860,0.34834594163616917
DB00178,DB00635,0.3602556956571237
DB00178,DB01035,0.328430166
DB00178,DB00396,0.3393289056112427
DB00178,DB01103,0.32681395404768065
DB00178,DB00908,0.30289484616741985
DB00178,DB00468,0.31572346076842367
DB00178,DB00206,0.3513439882319637
DB00178,DB01037,0.33597738015029344
DB00178,DB00421,0.3399987655251225
DB00178,DB00675,0.3169591782939489
DB00178,DB00624,0.3253203007163025
DB00178,DB00759,0.30059926021329636
DB00178,DB00277,0.31298521474032004
DB00178,DB00500,0.336710582
DB00178,DB00656,0.3016314974270742
DB00178,DB00755,0.3220123018534284
DB00178,DB00831,0.33051575837114583
DB00178,DB01586,0.32039120766261203
DB00178,DB00313,0.30667305164507147
DB00178,DB00570,0.3110530020193957
DB00178,DB00541,0.314834166
DB00178,DB00495,0.307129252
DB00178,DB01165,0.32057626354672436
DB00178,DB01241,0.30786533058733684
DB00178,DB00445,0.321867171
DB00178,DB01177,0.32099138855521936
DB00178,DB00834,0.3493215155065887
DB00178,DB00401,0.3085876155778311
DB00178,DB00802,0.30271334008679235
DB00178,DB00637,0.33483993
DB00178,DB00342,0.30575463886905596
DB00178,DB04557,0.3125267056669902
DB00178,DB00178,1
DB00178,DB00590,0.304366833
DB00178,DB00749,0.31238437862741114
DB00178,DB00539,0.3241774149648973
DB00178,DB00455,0.30040803604959915
DB00178,DB00715,0.3186664298420108
DB00178,DB00734,0.3153460819156962
DB00178,DB00678,0.5367829293425959
DB00178,DB00641,0.42314072274997167
DB00178,DB01645,0.31254447696459736
DB00178,DB00877,0.30389758812814754
DB00178,DB00936,0.31955826895232226
DB00178,DB01388,0.30874678565696734
DB00178,DB00790,0.7387614467137289
DB00182,DB00349,0.3084358040245259
DB00182,DB01136,0.34396212587335917
DB00182,DB01097,0.3091880343881325
DB00182,DB00555,0.36098526492037325
DB00182,DB01149,0.4178247969503461
DB00182,DB00334,0.3922559199588312
DB00182,DB00177,0.3018965586003043
DB00182,DB01224,0.3914628802641993
DB00182,DB00285,0.38023538
DB00182,DB01193,0.5138891960118097
DB00182,DB03128,0.3314432485938888
DB00182,DB00915,0.37165834435656536
DB00182,DB00594,0.3175001940946455
DB00182,DB00321,0.3641490024173953
DB00182,DB00182,0.8333333333333334
DB00182,DB00810,0.34744835089239084
DB00182,DB01200,0.39764648055484186
DB00182,DB00887,0.320119116
DB00182,DB00490,0.3586342566938567
DB00182,DB00564,0.32139072981075933
DB00182,DB01114,0.388571303
DB00182,DB00477,0.4022340578864199
DB00182,DB01242,0.33066706070491997
DB00182,DB00575,0.3604809324883635
DB00182,DB00363,0.3799345306058936
DB00182,DB00907,0.3838040074121522
DB00182,DB01151,0.591115301
DB00182,DB00514,0.40597644132082134
DB00182,DB00829,0.30936095138880654
DB00182,DB00586,0.30040912571011597
DB00182,DB01396,0.3037293453665439
DB00182,DB00390,0.30379148267378314
DB00182,DB00320,0.30630842337581266
DB00182,DB01075,0.32455744212627785
DB00182,DB00280,0.3545674762237987
DB00182,DB01184,0.37001449663195984
DB00182,DB00988,0.42108102746833787
DB00182,DB01142,0.44334600816775316
DB00182,DB00668,0.4012513336299945
DB00182,DB00696,0.4555823189000468
DB00182,DB00199,0.3014767691508688
DB00182,DB00813,0.31463345883082344
DB00182,DB00472,0.35017872600240835
DB00182,DB00875,0.41641907328469996
DB00182,DB01016,0.3018400230183234
DB00182,DB00502,0.37572440658864603
DB00182,DB01050,0.377697139
DB00182,DB00458,0.38202180104402245
DB00182,DB01221,0.39740094330552717
DB00182,DB01235,0.4091940748691281
DB00182,DB00836,0.34102793236943296
DB00182,DB00934,0.399504631
DB00182,DB01043,0.34926505339575903
DB00182,DB00333,0.36316635181014095
DB00182,DB01577,0.5205489230209125
DB00182,DB00968,0.3427868939628557
DB00182,DB00264,0.5246300076171045
DB00182,DB00211,0.34411026838529146
DB00182,DB00295,0.30090953925982916
DB00182,DB00332,0.3057477411994609
DB00182,DB00622,0.3632894860148008
DB00182,DB00184,0.35007612060637766
DB00182,DB01115,0.31001154071865084
DB00182,DB01595,0.3035298041913126
DB00182,DB01054,0.3104360190074968
DB00182,DB00368,0.5628648057516404
DB00182,DB01580,0.5264091704240567
DB00182,DB01337,0.3152132597315113
DB00182,DB01174,0.3756236649634312
DB00182,DB00925,0.4845362230577778
DB00182,DB00252,0.30698420211333444
DB00182,DB01100,0.371577681
DB00182,DB00457,0.3888394086658476
DB00182,DB01069,0.3985297705264715
DB00182,DB01182,0.37225374405455997
DB00182,DB00571,0.5056726421243223
DB00182,DB00344,0.30355297748553883
DB00182,DB00908,0.3692709445142735
DB00182,DB00468,0.3090528529254592
DB00182,DB01037,0.3492094203337243
DB00182,DB01623,0.3893508532219254
DB00182,DB00373,0.5026235384369911
DB00182,DB00656,0.4071044245558506
DB00182,DB00831,0.3482893235394351
DB00182,DB00726,0.5866162713908527
DB00182,DB00661,0.3581243577365794
DB00182,DB01175,0.38765066453815233
DB00182,DB01023,0.3089798665052637
DB00182,DB00401,0.31894675690308605
DB00182,DB01244,0.3179370109846267
DB00182,DB00637,0.3065448354987854
DB00182,DB00342,0.34800053224491245
DB00182,DB00176,0.32538051329068746
DB00182,DB01211,0.30282504428898077
DB00182,DB00590,0.36471339841882316
DB00182,DB00455,0.3139016800779401
DB00182,DB00715,0.3867706898830354
DB00182,DB00734,0.40030068084405573
DB00182,DB00740,0.32082146370923176
DB00182,DB00678,0.300425015
DB00182,DB00641,0.35974025546784766
DB00182,DB01104,0.3284627804702868
DB00184,DB00349,0.5233936965588045
DB00184,DB00361,0.32231571177766144
DB00184,DB01136,0.4545349293397945
DB00184,DB01097,0.34621870308127106
DB00184,DB00555,0.30692067578297444
DB00184,DB01149,0.49534325191466766
DB00184,DB00197,0.3012241901820905
DB00184,DB00549,0.3219767032560624
DB00184,DB00814,0.3013951860352319
DB00184,DB01248,0.31470990038377633
DB00184,DB00334,0.4917682188438213
DB00184,DB00796,0.49015272182286634
DB00184,DB00966,0.4360335966823747
DB00184,DB00559,0.44877442062781175
DB00184,DB00950,0.3281454005881254
DB00184,DB00471,0.4886487476934848
DB00184,DB00523,0.30813688732064315
DB00184,DB00533,0.3061738001984325
DB00184,DB00967,0.339802612
DB00184,DB01268,0.30265512017138774
DB00184,DB00203,0.3148243885206647
DB00184,DB00177,0.4961896730027134
DB00184,DB00530,0.30057798734518143
DB00184,DB01224,0.49525256746660357
DB00184,DB01254,0.3007898407585263
DB00184,DB00285,0.3720863931249327
DB00184,DB01193,0.4974712554890897
DB00184,DB00316,0.3228029710011268
DB00184,DB03128,0.3871060727579689
DB00184,DB00640,0.43294748848045406
DB00184,DB00915,0.4628889260382764
DB00184,DB00594,0.3233793671429204
DB00184,DB01118,0.45821881992677066
DB00184,DB00321,0.33068694088085154
DB00184,DB00182,0.35007612060637766
DB00184,DB00276,0.3040001491037816
DB00184,DB01435,0.3159822081350417
DB00184,DB00443,0.4514549321858952
DB00184,DB00810,0.5928783249748475
DB00184,DB01200,0.4847823750706386
DB00184,DB00921,0.4227337215074047
DB00184,DB00490,0.49748293587370823
DB00184,DB00201,0.4872934702136263
DB00184,DB00564,0.40391532651415574
DB00184,DB01327,0.3026411450909051
DB00184,DB00446,0.3123284665179313
DB00184,DB01114,0.552233452
DB00184,DB00477,0.4992996739258479
DB00184,DB00122,0.3817887947589007
DB00184,DB00537,0.30511735238266685
DB00184,DB01242,0.3291811205131397
DB00184,DB00575,0.44720596117758427
DB00184,DB00257,0.3073583053335354
DB00184,DB00363,0.5210544679421473
DB00184,DB00907,0.33481079005847164
DB00184,DB01394,0.33659976621914556
DB00184,DB01151,0.40525585677340215
DB00184,DB01234,0.4460174064454372
DB00184,DB00514,0.6671435182142725
DB00184,DB00829,0.537844333
DB00184,DB00586,0.3275616187884783
DB00184,DB01396,0.3453607517103489
DB00184,DB00390,0.34515393121010546
DB00184,DB01075,0.418525459
DB00184,DB00280,0.35154560732935547
DB00184,DB01184,0.4857863855074515
DB00184,DB00988,0.485114772
DB00184,DB01142,0.49962384435134916
DB00184,DB00668,0.4888335835378225
DB00184,DB00696,0.501461715
DB00184,DB00199,0.3096896200353623
DB00184,DB00783,0.316287883
DB00184,DB00655,0.316811267
DB00184,DB00903,0.3541727719656329
DB00184,DB00813,0.4544425952551982
DB00184,DB00472,0.43083340446137464
DB00184,DB00875,0.4962210186316233
DB00184,DB00623,0.4702709581224965
DB00184,DB00690,0.5247297468680862
DB00184,DB00712,0.302501816
DB00184,DB00502,0.5184562813949039
DB00184,DB00741,0.4470150540422533
DB00184,DB01050,0.32189146538368846
DB00184,DB00458,0.32587266
DB00184,DB01221,0.5092691556214357
DB00184,DB01026,0.31190950441940773
DB00184,DB01235,0.5093266475352404
DB00184,DB00281,0.3031497625962523
DB00184,DB00836,0.4786280175921605
DB00184,DB00934,0.32597030212711736
DB00184,DB01065,0.45747040625271285
DB00184,DB01043,0.5273360843320058
DB00184,DB00371,0.5057471697587316
DB00184,DB00333,0.5296672427214432
DB00184,DB01577,0.35359251821520715
DB00184,DB00968,0.4369985069567699
DB00184,DB00959,0.45378045447532744
DB00184,DB00264,0.5035041339010004
DB00184,DB00683,0.5310580124166223
DB00184,DB00211,0.42941328268492845
DB00184,DB00295,0.4551802730181982
DB00184,DB00332,0.3069648276824543
DB00184,DB01183,0.454044268
DB00184,DB00704,0.44436971373763373
DB00184,DB00788,0.30754512985336885
DB00184,DB00622,0.31663882640582014
DB00184,DB00184,1
DB00184,DB01115,0.3675620313868144
DB00184,DB01595,0.5190352173021949
DB00184,DB01054,0.36265097588326806
DB00184,DB00368,0.46597104176054166
DB00184,DB01092,0.3469780530766035
DB00184,DB01580,0.3359429579706605
DB00184,DB01337,0.3832923956535966
DB00184,DB01174,0.5757342058502267
DB00184,DB00812,0.3221701527106377
DB00184,DB00252,0.3196009420271514
DB00184,DB01100,0.504110671
DB00184,DB00554,0.30259259302974034
DB00184,DB00457,0.48433142503901666
DB00184,DB00860,0.4543829642401409
DB00184,DB00635,0.4551038766841425
DB00184,DB01032,0.32587433229884216
DB00184,DB01035,0.327193083
DB00184,DB01069,0.501755051
DB00184,DB01182,0.4132594850117253
DB00184,DB00571,0.4914115118957352
DB00184,DB00344,0.32182032066391403
DB00184,DB00908,0.3446355761173214
DB00184,DB00863,0.561346582
DB00184,DB00811,0.3044506561488931
DB00184,DB01037,0.30054250555188916
DB00184,DB00470,0.42681954559997615
DB00184,DB00277,0.4473111813494055
DB00184,DB01623,0.49000936290239233
DB00184,DB00451,0.4313482212078397
DB00184,DB00373,0.32401759932991897
DB00184,DB00500,0.3073011775832862
DB00184,DB00656,0.5259347350662646
DB00184,DB00831,0.4752637082589004
DB00184,DB00726,0.3526939648130922
DB00184,DB00313,0.33448457724411956
DB00184,DB00661,0.3864289062577493
DB00184,DB00570,0.3035876073014845
DB00184,DB00541,0.3276736272186173
DB00184,DB00917,0.416014274
DB00184,DB01241,0.30326448524929533
DB00184,DB01175,0.34401301248846533
DB00184,DB00834,0.4753858507352995
DB00184,DB01023,0.3600096713074223
DB00184,DB00401,0.3688737088477825
DB00184,DB00802,0.39014923299602594
DB00184,DB01244,0.41516489147839386
DB00184,DB00518,0.3088623186506388
DB00184,DB00637,0.501140702
DB00184,DB00342,0.5192531295856392
DB00184,DB00176,0.3340169651855332
DB00184,DB01229,0.31438193213330784
DB00184,DB01211,0.31857981723368767
DB00184,DB00590,0.4815966350217473
DB00184,DB00455,0.49877925802646916
DB00184,DB00715,0.3693325111606193
DB00184,DB00669,0.4575795743548527
DB00184,DB00734,0.4903454827505609
DB00184,DB00740,0.49450090934025986
DB00184,DB00678,0.49666460053000633
DB00184,DB00641,0.3462694110786879
DB00184,DB00877,0.3022879021978245
DB00184,DB00936,0.3038039206316085
DB00184,DB01104,0.3144379497769902
DB00184,DB01388,0.32258176710100356
DB00197,DB00349,0.31726165511882937
DB00197,DB00361,0.4212491164937677
DB00197,DB01136,0.3824787543860591
DB00197,DB00542,0.3205304667300866
DB00197,DB01097,0.4107335617630385
DB00197,DB00519,0.31748870630306264
DB00197,DB00197,1
DB00197,DB01132,0.7536649233715419
DB00197,DB00814,0.4334910299019023
DB00197,DB01248,0.4628519325186915
DB00197,DB00796,0.3367142535511675
DB00197,DB00966,0.5340304821532637
DB00197,DB00559,0.34619079711821615
DB00197,DB00412,0.7567499519363547
DB00197,DB00471,0.3108580580256379
DB00197,DB00523,0.6566086137015096
DB00197,DB00533,0.42846419055570745
DB00197,DB00317,0.32411149779189286
DB00197,DB00398,0.3042819110916618
DB00197,DB01268,0.36673047584829255
DB00197,DB00482,0.35742325087811966
DB00197,DB00203,0.34519128574061836
DB00197,DB00177,0.3395019441125213
DB00197,DB01261,0.3102530929621373
DB00197,DB01076,0.4229768833655003
DB00197,DB00530,0.3503439879862295
DB00197,DB00973,0.3141301815318187
DB00197,DB01254,0.4417851328010789
DB00197,DB00316,0.451913709
DB00197,DB03128,0.3044560066494361
DB00197,DB00437,0.31981723542765944
DB00197,DB00594,0.30132205709215876
DB00197,DB01118,0.5156363090495272
DB00197,DB00321,0.321338503
DB00197,DB00276,0.4111822063293977
DB00197,DB01435,0.41513492322596274
DB00197,DB00443,0.45140905391965164
DB00197,DB01393,0.7279697472667963
DB00197,DB01200,0.3024273203417987
DB00197,DB00887,0.3150962364093637
DB00197,DB00201,0.3964014322654547
DB00197,DB00564,0.35626708449665356
DB00197,DB01327,0.40412359276390397
DB00197,DB01212,0.31549072872215533
DB00197,DB00446,0.30239118044982205
DB00197,DB00608,0.4356437283086485
DB00197,DB00122,0.3123353324617653
DB00197,DB00537,0.3977145949928718
DB00197,DB00845,0.35605657299007465
DB00197,DB00882,0.44648524053193467
DB00197,DB01242,0.38974600751797817
DB00197,DB00257,0.39058861
DB00197,DB00363,0.3556639921697879
DB00197,DB01394,0.44664199410345845
DB00197,DB00987,0.326593303
DB00197,DB00694,0.4033795996892535
DB00197,DB01234,0.46383447414159634
DB00197,DB00829,0.30650975678863385
DB00197,DB00586,0.37519500177579296
DB00197,DB00255,0.494166268
DB00197,DB00861,0.4246837243414278
DB00197,DB01396,0.35854260494048557
DB00197,DB00390,0.3578987783469219
DB00197,DB00997,0.4148796394927552
DB00197,DB00584,0.319328345
DB00197,DB00668,0.4259245941692636
DB00197,DB00783,0.4396324283830346
DB00197,DB01196,0.4399801324111768
DB00197,DB00286,0.4163407952448273
DB00197,DB00655,0.4635611876518773
DB00197,DB00903,0.43491350739091517
DB00197,DB00977,0.45601399825593836
DB00197,DB00773,0.3980236740879291
DB00197,DB00813,0.3042487401704768
DB00197,DB00472,0.33167603707452414
DB00197,DB00623,0.47136451111983674
DB00197,DB00690,0.3296180896475168
DB00197,DB00712,0.42501041600159223
DB00197,DB01016,0.3329107641113323
DB00197,DB00741,0.459855508
DB00197,DB01050,0.4473711066501964
DB00197,DB00328,0.5281798909178234
DB00197,DB01026,0.4887069463830784
DB00197,DB01009,0.4100071604635634
DB00197,DB00281,0.31033926876202766
DB00197,DB00227,0.47416460052957854
DB00197,DB00934,0.3006478678248468
DB00197,DB00643,0.40606966069090583
DB00197,DB01065,0.45168131035207115
DB00197,DB00371,0.30967610245257243
DB00197,DB01577,0.33313308611303954
DB00197,DB00563,0.3480615693529138
DB00197,DB00959,0.45339174347780603
DB00197,DB01110,0.365013275
DB00197,DB01204,0.39319116910118507
DB00197,DB01183,0.443142257
DB00197,DB00788,0.43031274998310093
DB00197,DB01400,0.3018322496674153
DB00197,DB00184,0.3012241901820905
DB00197,DB01115,0.36575302061812015
DB00197,DB01595,0.3056786539433743
DB00197,DB01054,0.3006566363477538
DB00197,DB01059,0.40849343700942903
DB00197,DB01092,0.33606609336381793
DB00197,DB00914,0.353729983
DB00197,DB01174,0.3202346451297215
DB00197,DB00812,0.4336552482022249
DB00197,DB00252,0.35498852019433896
DB00197,DB00554,0.4301583885832261
DB00197,DB00860,0.45240561911786165
DB00197,DB00635,0.4611625967866018
DB00197,DB01035,0.38937516886529583
DB00197,DB00396,0.45833132098856827
DB00197,DB04216,0.31665796874671787
DB00197,DB01103,0.36673463096980213
DB00197,DB00863,0.31381756352057216
DB00197,DB00206,0.38955161440704017
DB00197,DB00811,0.37010676049938357
DB00197,DB01045,0.3237565120841968
DB00197,DB00795,0.44866861103440697
DB00197,DB00421,0.47181329734723115
DB00197,DB01138,0.3541051401486975
DB00197,DB00605,0.34780165901070376
DB00197,DB00382,0.30869304932270764
DB00197,DB00675,0.4606020507079252
DB00197,DB00624,0.44556523446090085
DB00197,DB00759,0.3427842353839468
DB00197,DB00470,0.31158967744034066
DB00197,DB00277,0.4572475182745175
DB00197,DB00451,0.4418256145986619
DB00197,DB00500,0.42620590203887704
DB00197,DB00755,0.4839757145900876
DB00197,DB00440,0.322996314
DB00197,DB01586,0.436124934
DB00197,DB00313,0.49163895216529213
DB00197,DB00570,0.4541931929685146
DB00197,DB00541,0.43295385859959534
DB00197,DB00495,0.38580900293278403
DB00197,DB00917,0.3025437083686532
DB00197,DB01165,0.41129428345848384
DB00197,DB01241,0.659505443
DB00197,DB00445,0.42191274565821013
DB00197,DB01177,0.4018171994941808
DB00197,DB00834,0.4723296571847833
DB00197,DB01023,0.3247308696909907
